event_id,user_id,event_time,session_id,page_views
2549,12549,2024-01-02 18:29:00,92549,19
2550,12550,2024-01-02 18:30:00,92550,18
2551,12551,2024-01-02 18:31:00,92551,11
2552,12552,2024-01-02 18:32:00,92552,19
2553,12553,2024-01-02 18:33:00,92553,4
2554,12554,2024-01-02 18:34:00,92554,20
2555,12555,2024-01-02 18:35:00,92555,18
2556,12556,2024-01-02 18:36:00,92556,3
2557,12557,2024-01-02 18:37:00,92557,15
2558,12558,2024-01-02 18:38:00,92558,10
2559,12559,2024-01-02 18:39:00,92559,16
2560,12560,2024-01-02 18:40:00,92560,8
2561,12561,2024-01-02 18:41:00,92561,13
2562,12562,2024-01-02 18:42:00,92562,14
2563,12563,2024-01-02 18:43:00,92563,12
2564,12564,2024-01-02 18:44:00,92564,7
2565,12565,2024-01-02 18:45:00,92565,20
2566,12566,2024-01-02 18:46:00,92566,15
2567,12567,2024-01-02 18:47:00,92567,17
2568,12568,2024-01-02 18:48:00,92568,17
2569,12569,2024-01-02 18:49:00,92569,12
2570,12570,2024-01-02 18:50:00,92570,17
2571,12571,2024-01-02 18:51:00,92571,15
2572,12572,2024-01-02 18:52:00,92572,10
2573,12573,2024-01-02 18:53:00,92573,17
2574,12574,2024-01-02 18:54:00,92574,20
2575,12575,2024-01-02 18:55:00,92575,12
2576,12576,2024-01-02 18:56:00,92576,12
2577,12577,2024-01-02 18:57:00,92577,15
2578,12578,2024-01-02 18:58:00,92578,4
2579,12579,2024-01-02 18:59:00,92579,8
2580,12580,2024-01-02 19:00:00,92580,4
2581,12581,2024-01-02 19:01:00,92581,20
2582,12582,2024-01-02 19:02:00,92582,18
2583,12583,2024-01-02 19:03:00,92583,9
2584,12584,2024-01-02 19:04:00,92584,9
2585,12585,2024-01-02 19:05:00,92585,9
2586,12586,2024-01-02 19:06:00,92586,20
2587,12587,2024-01-02 19:07:00,92587,13
2588,12588,2024-01-02 19:08:00,92588,3
2589,12589,2024-01-02 19:09:00,92589,14
2590,12590,2024-01-02 19:10:00,92590,8
2591,12591,2024-01-02 19:11:00,92591,19
2592,12592,2024-01-02 19:12:00,92592,11
2593,12593,2024-01-02 19:13:00,92593,6
2594,12594,2024-01-02 19:14:00,92594,11
2595,12595,2024-01-02 19:15:00,92595,16
2596,12596,2024-01-02 19:16:00,92596,9
2597,12597,2024-01-02 19:17:00,92597,16
2598,12598,2024-01-02 19:18:00,92598,16
2599,12599,2024-01-02 19:19:00,92599,16
2600,12600,2024-01-02 19:20:00,92600,9
2601,12601,2024-01-02 19:21:00,92601,8
2602,12602,2024-01-02 19:22:00,92602,15
2603,12603,2024-01-02 19:23:00,92603,6
2604,12604,2024-01-02 19:24:00,92604,3
2605,12605,2024-01-02 19:25:00,92605,5
2606,12606,2024-01-02 19:26:00,92606,8
2607,12607,2024-01-02 19:27:00,92607,17
2608,12608,2024-01-02 19:28:00,92608,9
2609,12609,2024-01-02 19:29:00,92609,17
2610,12610,2024-01-02 19:30:00,92610,15
2611,12611,2024-01-02 19:31:00,92611,15
2612,12612,2024-01-02 19:32:00,92612,12
2613,12613,2024-01-02 19:33:00,92613,13
2614,12614,2024-01-02 19:34:00,92614,3
2615,12615,2024-01-02 19:35:00,92615,20
2616,12616,2024-01-02 19:36:00,92616,3
2617,12617,2024-01-02 19:37:00,92617,18
2618,12618,2024-01-02 19:38:00,92618,19
2619,12619,2024-01-02 19:39:00,92619,17
2620,12620,2024-01-02 19:40:00,92620,16
2621,12621,2024-01-02 19:41:00,92621,11
2622,12622,2024-01-02 19:42:00,92622,12
2623,12623,2024-01-02 19:43:00,92623,16
2624,12624,2024-01-02 19:44:00,92624,19
2625,12625,2024-01-02 19:45:00,92625,18
2626,12626,2024-01-02 19:46:00,92626,8
2627,12627,2024-01-02 19:47:00,92627,5
2628,12628,2024-01-02 19:48:00,92628,6
2629,12629,2024-01-02 19:49:00,92629,20
2630,12630,2024-01-02 19:50:00,92630,2
2631,12631,2024-01-02 19:51:00,92631,1
2632,12632,2024-01-02 19:52:00,92632,2
2633,12633,2024-01-02 19:53:00,92633,11
2634,12634,2024-01-02 19:54:00,92634,19
2635,12635,2024-01-02 19:55:00,92635,1
2636,12636,2024-01-02 19:56:00,92636,11
2637,12637,2024-01-02 19:57:00,92637,10
2638,12638,2024-01-02 19:58:00,92638,12
2639,12639,2024-01-02 19:59:00,92639,4
2640,12640,2024-01-02 20:00:00,92640,15
2641,12641,2024-01-02 20:01:00,92641,8
2642,12642,2024-01-02 20:02:00,92642,13
2643,12643,2024-01-02 20:03:00,92643,11
2644,12644,2024-01-02 20:04:00,92644,18
2645,12645,2024-01-02 20:05:00,92645,12
2646,12646,2024-01-02 20:06:00,92646,10
2647,12647,2024-01-02 20:07:00,92647,2
2648,12648,2024-01-02 20:08:00,92648,11
2649,12649,2024-01-02 20:09:00,92649,19
2650,12650,2024-01-02 20:10:00,92650,3
2651,12651,2024-01-02 20:11:00,92651,19
2652,12652,2024-01-02 20:12:00,92652,8
2653,12653,2024-01-02 20:13:00,92653,9
2654,12654,2024-01-02 20:14:00,92654,10
2655,12655,2024-01-02 20:15:00,92655,6
2656,12656,2024-01-02 20:16:00,92656,10
2657,12657,2024-01-02 20:17:00,92657,14
2658,12658,2024-01-02 20:18:00,92658,5
2659,12659,2024-01-02 20:19:00,92659,16
2660,12660,2024-01-02 20:20:00,92660,4
2661,12661,2024-01-02 20:21:00,92661,5
2662,12662,2024-01-02 20:22:00,92662,7
2663,12663,2024-01-02 20:23:00,92663,20
2664,12664,2024-01-02 20:24:00,92664,8
2665,12665,2024-01-02 20:25:00,92665,8
2666,12666,2024-01-02 20:26:00,92666,2
2667,12667,2024-01-02 20:27:00,92667,14
2668,12668,2024-01-02 20:28:00,92668,11
2669,12669,2024-01-02 20:29:00,92669,8
2670,12670,2024-01-02 20:30:00,92670,7
2671,12671,2024-01-02 20:31:00,92671,12
2672,12672,2024-01-02 20:32:00,92672,7
2673,12673,2024-01-02 20:33:00,92673,12
2674,12674,2024-01-02 20:34:00,92674,20
2675,12675,2024-01-02 20:35:00,92675,16
2676,12676,2024-01-02 20:36:00,92676,11
2677,12677,2024-01-02 20:37:00,92677,19
2678,12678,2024-01-02 20:38:00,92678,18
2679,12679,2024-01-02 20:39:00,92679,1
2680,12680,2024-01-02 20:40:00,92680,19
2681,12681,2024-01-02 20:41:00,92681,13
2682,12682,2024-01-02 20:42:00,92682,6
2683,12683,2024-01-02 20:43:00,92683,17
2684,12684,2024-01-02 20:44:00,92684,6
2685,12685,2024-01-02 20:45:00,92685,4
2686,12686,2024-01-02 20:46:00,92686,20
2687,12687,2024-01-02 20:47:00,92687,13
2688,12688,2024-01-02 20:48:00,92688,1
2689,12689,2024-01-02 20:49:00,92689,17
2690,12690,2024-01-02 20:50:00,92690,16
2691,12691,2024-01-02 20:51:00,92691,18
2692,12692,2024-01-02 20:52:00,92692,16
2693,12693,2024-01-02 20:53:00,92693,11
2694,12694,2024-01-02 20:54:00,92694,16
2695,12695,2024-01-02 20:55:00,92695,17
2696,12696,2024-01-02 20:56:00,92696,18
2697,12697,2024-01-02 20:57:00,92697,5
2698,12698,2024-01-02 20:58:00,92698,16
2699,12699,2024-01-02 20:59:00,92699,7
2700,12700,2024-01-02 21:00:00,92700,15
2701,12701,2024-01-02 21:01:00,92701,14
2702,12702,2024-01-02 21:02:00,92702,8
2703,12703,2024-01-02 21:03:00,92703,2
2704,12704,2024-01-02 21:04:00,92704,19
2705,12705,2024-01-02 21:05:00,92705,16
2706,12706,2024-01-02 21:06:00,92706,15
2707,12707,2024-01-02 21:07:00,92707,8
2708,12708,2024-01-02 21:08:00,92708,19
2709,12709,2024-01-02 21:09:00,92709,17
2710,12710,2024-01-02 21:10:00,92710,8
2711,12711,2024-01-02 21:11:00,92711,14
2712,12712,2024-01-02 21:12:00,92712,13
2713,12713,2024-01-02 21:13:00,92713,14
2714,12714,2024-01-02 21:14:00,92714,1
2715,12715,2024-01-02 21:15:00,92715,19
2716,12716,2024-01-02 21:16:00,92716,16
2717,12717,2024-01-02 21:17:00,92717,19
2718,12718,2024-01-02 21:18:00,92718,16
2719,12719,2024-01-02 21:19:00,92719,17
2720,12720,2024-01-02 21:20:00,92720,11
2721,12721,2024-01-02 21:21:00,92721,11
2722,12722,2024-01-02 21:22:00,92722,1
2723,12723,2024-01-02 21:23:00,92723,2
2724,12724,2024-01-02 21:24:00,92724,10
2725,12725,2024-01-02 21:25:00,92725,9
2726,12726,2024-01-02 21:26:00,92726,12
2727,12727,2024-01-02 21:27:00,92727,2
2728,12728,2024-01-02 21:28:00,92728,15
2729,12729,2024-01-02 21:29:00,92729,5
2730,12730,2024-01-02 21:30:00,92730,20
2731,12731,2024-01-02 21:31:00,92731,13
2732,12732,2024-01-02 21:32:00,92732,6
2733,12733,2024-01-02 21:33:00,92733,20
2734,12734,2024-01-02 21:34:00,92734,1
2735,12735,2024-01-02 21:35:00,92735,3
2736,12736,2024-01-02 21:36:00,92736,1
2737,12737,2024-01-02 21:37:00,92737,15
2738,12738,2024-01-02 21:38:00,92738,20
2739,12739,2024-01-02 21:39:00,92739,8
2740,12740,2024-01-02 21:40:00,92740,6
2741,12741,2024-01-02 21:41:00,92741,5
2742,12742,2024-01-02 21:42:00,92742,13
2743,12743,2024-01-02 21:43:00,92743,12
2744,12744,2024-01-02 21:44:00,92744,5
2745,12745,2024-01-02 21:45:00,92745,15
2746,12746,2024-01-02 21:46:00,92746,17
2747,12747,2024-01-02 21:47:00,92747,6
2748,12748,2024-01-02 21:48:00,92748,12
2749,12749,2024-01-02 21:49:00,92749,10
2750,12750,2024-01-02 21:50:00,92750,13
2751,12751,2024-01-02 21:51:00,92751,8
2752,12752,2024-01-02 21:52:00,92752,1
2753,12753,2024-01-02 21:53:00,92753,11
2754,12754,2024-01-02 21:54:00,92754,20
2755,12755,2024-01-02 21:55:00,92755,10
2756,12756,2024-01-02 21:56:00,92756,3
2757,12757,2024-01-02 21:57:00,92757,12
2758,12758,2024-01-02 21:58:00,92758,14
2759,12759,2024-01-02 21:59:00,92759,16
2760,12760,2024-01-02 22:00:00,92760,4
2761,12761,2024-01-02 22:01:00,92761,3
2762,12762,2024-01-02 22:02:00,92762,15
2763,12763,2024-01-02 22:03:00,92763,15
2764,12764,2024-01-02 22:04:00,92764,11
2765,12765,2024-01-02 22:05:00,92765,7
2766,12766,2024-01-02 22:06:00,92766,19
2767,12767,2024-01-02 22:07:00,92767,18
2768,12768,2024-01-02 22:08:00,92768,15
2769,12769,2024-01-02 22:09:00,92769,6
2770,12770,2024-01-02 22:10:00,92770,9
2771,12771,2024-01-02 22:11:00,92771,11
2772,12772,2024-01-02 22:12:00,92772,18
2773,12773,2024-01-02 22:13:00,92773,3
2774,12774,2024-01-02 22:14:00,92774,19
2775,12775,2024-01-02 22:15:00,92775,18
2776,12776,2024-01-02 22:16:00,92776,15
2777,12777,2024-01-02 22:17:00,92777,2
2778,12778,2024-01-02 22:18:00,92778,17
2779,12779,2024-01-02 22:19:00,92779,17
2780,12780,2024-01-02 22:20:00,92780,10
2781,12781,2024-01-02 22:21:00,92781,1
2782,12782,2024-01-02 22:22:00,92782,16
2783,12783,2024-01-02 22:23:00,92783,11
2784,12784,2024-01-02 22:24:00,92784,11
2785,12785,2024-01-02 22:25:00,92785,7
2786,12786,2024-01-02 22:26:00,92786,18
2787,12787,2024-01-02 22:27:00,92787,1
2788,12788,2024-01-02 22:28:00,92788,12
2789,12789,2024-01-02 22:29:00,92789,7
2790,12790,2024-01-02 22:30:00,92790,13
2791,12791,2024-01-02 22:31:00,92791,11
2792,12792,2024-01-02 22:32:00,92792,20
2793,12793,2024-01-02 22:33:00,92793,16
2794,12794,2024-01-02 22:34:00,92794,5
2795,12795,2024-01-02 22:35:00,92795,14
2796,12796,2024-01-02 22:36:00,92796,17
2797,12797,2024-01-02 22:37:00,92797,7
2798,12798,2024-01-02 22:38:00,92798,20
2799,12799,2024-01-02 22:39:00,92799,12
2800,12800,2024-01-02 22:40:00,92800,2
2801,12801,2024-01-02 22:41:00,92801,15
2802,12802,2024-01-02 22:42:00,92802,1
2803,12803,2024-01-02 22:43:00,92803,12
2804,12804,2024-01-02 22:44:00,92804,3
2805,12805,2024-01-02 22:45:00,92805,7
2806,12806,2024-01-02 22:46:00,92806,2
2807,12807,2024-01-02 22:47:00,92807,14
2808,12808,2024-01-02 22:48:00,92808,20
2809,12809,2024-01-02 22:49:00,92809,14
2810,12810,2024-01-02 22:50:00,92810,15
2811,12811,2024-01-02 22:51:00,92811,6
2812,12812,2024-01-02 22:52:00,92812,3
2813,12813,2024-01-02 22:53:00,92813,5
2814,12814,2024-01-02 22:54:00,92814,18
2815,12815,2024-01-02 22:55:00,92815,4
2816,12816,2024-01-02 22:56:00,92816,11
2817,12817,2024-01-02 22:57:00,92817,13
2818,12818,2024-01-02 22:58:00,92818,18
2819,12819,2024-01-02 22:59:00,92819,8
2820,12820,2024-01-02 23:00:00,92820,18
2821,12821,2024-01-02 23:01:00,92821,15
2822,12822,2024-01-02 23:02:00,92822,1
2823,12823,2024-01-02 23:03:00,92823,6
2824,12824,2024-01-02 23:04:00,92824,16
2825,12825,2024-01-02 23:05:00,92825,17
2826,12826,2024-01-02 23:06:00,92826,11
2827,12827,2024-01-02 23:07:00,92827,8
2828,12828,2024-01-02 23:08:00,92828,15
2829,12829,2024-01-02 23:09:00,92829,19
2830,12830,2024-01-02 23:10:00,92830,18
2831,12831,2024-01-02 23:11:00,92831,5
2832,12832,2024-01-02 23:12:00,92832,4
2833,12833,2024-01-02 23:13:00,92833,10
2834,12834,2024-01-02 23:14:00,92834,19
2835,12835,2024-01-02 23:15:00,92835,6
2836,12836,2024-01-02 23:16:00,92836,10
2837,12837,2024-01-02 23:17:00,92837,3
2838,12838,2024-01-02 23:18:00,92838,8
2839,12839,2024-01-02 23:19:00,92839,16
2840,12840,2024-01-02 23:20:00,92840,4
2841,12841,2024-01-02 23:21:00,92841,16
2842,12842,2024-01-02 23:22:00,92842,8
2843,12843,2024-01-02 23:23:00,92843,1
2844,12844,2024-01-02 23:24:00,92844,14
2845,12845,2024-01-02 23:25:00,92845,7
2846,12846,2024-01-02 23:26:00,92846,19
2847,12847,2024-01-02 23:27:00,92847,2
2848,12848,2024-01-02 23:28:00,92848,17
2849,12849,2024-01-02 23:29:00,92849,12
2850,12850,2024-01-02 23:30:00,92850,17
2851,12851,2024-01-02 23:31:00,92851,7
2852,12852,2024-01-02 23:32:00,92852,2
2853,12853,2024-01-02 23:33:00,92853,14
2854,12854,2024-01-02 23:34:00,92854,18
2855,12855,2024-01-02 23:35:00,92855,9
2856,12856,2024-01-02 23:36:00,92856,17
2857,12857,2024-01-02 23:37:00,92857,7
2858,12858,2024-01-02 23:38:00,92858,14
2859,12859,2024-01-02 23:39:00,92859,17
2860,12860,2024-01-02 23:40:00,92860,4
2861,12861,2024-01-02 23:41:00,92861,14
2862,12862,2024-01-02 23:42:00,92862,15
2863,12863,2024-01-02 23:43:00,92863,6
2864,12864,2024-01-02 23:44:00,92864,7
2865,12865,2024-01-02 23:45:00,92865,18
2866,12866,2024-01-02 23:46:00,92866,13
2867,12867,2024-01-02 23:47:00,92867,14
2868,12868,2024-01-02 23:48:00,92868,11
2869,12869,2024-01-02 23:49:00,92869,14
2870,12870,2024-01-02 23:50:00,92870,2
2871,12871,2024-01-02 23:51:00,92871,13
2872,12872,2024-01-02 23:52:00,92872,16
2873,12873,2024-01-02 23:53:00,92873,16
2874,12874,2024-01-02 23:54:00,92874,12
2875,12875,2024-01-02 23:55:00,92875,12
2876,12876,2024-01-02 23:56:00,92876,19
2877,12877,2024-01-02 23:57:00,92877,12
2878,12878,2024-01-02 23:58:00,92878,15
2879,12879,2024-01-02 23:59:00,92879,8
2880,12880,2024-01-03 00:00:00,92880,11
2881,12881,2024-01-03 00:01:00,92881,10
2882,12882,2024-01-03 00:02:00,92882,4
2883,12883,2024-01-03 00:03:00,92883,1
2884,12884,2024-01-03 00:04:00,92884,11
2885,12885,2024-01-03 00:05:00,92885,15
2886,12886,2024-01-03 00:06:00,92886,16
2887,12887,2024-01-03 00:07:00,92887,5
2888,12888,2024-01-03 00:08:00,92888,12
2889,12889,2024-01-03 00:09:00,92889,1
2890,12890,2024-01-03 00:10:00,92890,10
2891,12891,2024-01-03 00:11:00,92891,2
2892,12892,2024-01-03 00:12:00,92892,6
2893,12893,2024-01-03 00:13:00,92893,11
2894,12894,2024-01-03 00:14:00,92894,18
2895,12895,2024-01-03 00:15:00,92895,20
2896,12896,2024-01-03 00:16:00,92896,17
2897,12897,2024-01-03 00:17:00,92897,18
2898,12898,2024-01-03 00:18:00,92898,3
2899,12899,2024-01-03 00:19:00,92899,1
2900,12900,2024-01-03 00:20:00,92900,18
2901,12901,2024-01-03 00:21:00,92901,11
2902,12902,2024-01-03 00:22:00,92902,11
2903,12903,2024-01-03 00:23:00,92903,17
2904,12904,2024-01-03 00:24:00,92904,15
2905,12905,2024-01-03 00:25:00,92905,5
2906,12906,2024-01-03 00:26:00,92906,7
2907,12907,2024-01-03 00:27:00,92907,11
2908,12908,2024-01-03 00:28:00,92908,16
2909,12909,2024-01-03 00:29:00,92909,17
2910,12910,2024-01-03 00:30:00,92910,10
2911,12911,2024-01-03 00:31:00,92911,12
2912,12912,2024-01-03 00:32:00,92912,16
2913,12913,2024-01-03 00:33:00,92913,5
2914,12914,2024-01-03 00:34:00,92914,2
2915,12915,2024-01-03 00:35:00,92915,17
2916,12916,2024-01-03 00:36:00,92916,1
2917,12917,2024-01-03 00:37:00,92917,5
2918,12918,2024-01-03 00:38:00,92918,10
2919,12919,2024-01-03 00:39:00,92919,4
2920,12920,2024-01-03 00:40:00,92920,1
2921,12921,2024-01-03 00:41:00,92921,10
2922,12922,2024-01-03 00:42:00,92922,3
2923,12923,2024-01-03 00:43:00,92923,12
2924,12924,2024-01-03 00:44:00,92924,2
2925,12925,2024-01-03 00:45:00,92925,15
2926,12926,2024-01-03 00:46:00,92926,10
2927,12927,2024-01-03 00:47:00,92927,19
2928,12928,2024-01-03 00:48:00,92928,8
2929,12929,2024-01-03 00:49:00,92929,4
2930,12930,2024-01-03 00:50:00,92930,13
2931,12931,2024-01-03 00:51:00,92931,13
2932,12932,2024-01-03 00:52:00,92932,1
2933,12933,2024-01-03 00:53:00,92933,17
2934,12934,2024-01-03 00:54:00,92934,4
2935,12935,2024-01-03 00:55:00,92935,14
2936,12936,2024-01-03 00:56:00,92936,4
2937,12937,2024-01-03 00:57:00,92937,3
2938,12938,2024-01-03 00:58:00,92938,11
2939,12939,2024-01-03 00:59:00,92939,12
2940,12940,2024-01-03 01:00:00,92940,13
2941,12941,2024-01-03 01:01:00,92941,14
2942,12942,2024-01-03 01:02:00,92942,3
2943,12943,2024-01-03 01:03:00,92943,8
2944,12944,2024-01-03 01:04:00,92944,10
2945,12945,2024-01-03 01:05:00,92945,1
2946,12946,2024-01-03 01:06:00,92946,9
2947,12947,2024-01-03 01:07:00,92947,15
2948,12948,2024-01-03 01:08:00,92948,12
2949,12949,2024-01-03 01:09:00,92949,2
2950,12950,2024-01-03 01:10:00,92950,2
2951,12951,2024-01-03 01:11:00,92951,2
2952,12952,2024-01-03 01:12:00,92952,10
2953,12953,2024-01-03 01:13:00,92953,11
2954,12954,2024-01-03 01:14:00,92954,18
2955,12955,2024-01-03 01:15:00,92955,10
2956,12956,2024-01-03 01:16:00,92956,2
2957,12957,2024-01-03 01:17:00,92957,18
2958,12958,2024-01-03 01:18:00,92958,19
2959,12959,2024-01-03 01:19:00,92959,5
2960,12960,2024-01-03 01:20:00,92960,5
2961,12961,2024-01-03 01:21:00,92961,16
2962,12962,2024-01-03 01:22:00,92962,1
2963,12963,2024-01-03 01:23:00,92963,13
2964,12964,2024-01-03 01:24:00,92964,19
2965,12965,2024-01-03 01:25:00,92965,20
2966,12966,2024-01-03 01:26:00,92966,2
2967,12967,2024-01-03 01:27:00,92967,13
2968,12968,2024-01-03 01:28:00,92968,10
2969,12969,2024-01-03 01:29:00,92969,20
2970,12970,2024-01-03 01:30:00,92970,10
2971,12971,2024-01-03 01:31:00,92971,20
2972,12972,2024-01-03 01:32:00,92972,8
2973,12973,2024-01-03 01:33:00,92973,11
2974,12974,2024-01-03 01:34:00,92974,14
2975,12975,2024-01-03 01:35:00,92975,12
2976,12976,2024-01-03 01:36:00,92976,17
2977,12977,2024-01-03 01:37:00,92977,2
2978,12978,2024-01-03 01:38:00,92978,8
2979,12979,2024-01-03 01:39:00,92979,13
2980,12980,2024-01-03 01:40:00,92980,7
2981,12981,2024-01-03 01:41:00,92981,18
2982,12982,2024-01-03 01:42:00,92982,7
2983,12983,2024-01-03 01:43:00,92983,13
2984,12984,2024-01-03 01:44:00,92984,10
2985,12985,2024-01-03 01:45:00,92985,16
2986,12986,2024-01-03 01:46:00,92986,5
2987,12987,2024-01-03 01:47:00,92987,6
2988,12988,2024-01-03 01:48:00,92988,10
2989,12989,2024-01-03 01:49:00,92989,12
2990,12990,2024-01-03 01:50:00,92990,11
2991,12991,2024-01-03 01:51:00,92991,17
2992,12992,2024-01-03 01:52:00,92992,4
2993,12993,2024-01-03 01:53:00,92993,16
2994,12994,2024-01-03 01:54:00,92994,2
2995,12995,2024-01-03 01:55:00,92995,17
2996,12996,2024-01-03 01:56:00,92996,8
2997,12997,2024-01-03 01:57:00,92997,8
2998,12998,2024-01-03 01:58:00,92998,12
2999,12999,2024-01-03 01:59:00,92999,3
3000,13000,2024-01-03 02:00:00,93000,10
3001,13001,2024-01-03 02:01:00,93001,6
3002,13002,2024-01-03 02:02:00,93002,9
3003,13003,2024-01-03 02:03:00,93003,9
3004,13004,2024-01-03 02:04:00,93004,20
3005,13005,2024-01-03 02:05:00,93005,14
3006,13006,2024-01-03 02:06:00,93006,13
3007,13007,2024-01-03 02:07:00,93007,8
3008,13008,2024-01-03 02:08:00,93008,20
3009,13009,2024-01-03 02:09:00,93009,2
3010,13010,2024-01-03 02:10:00,93010,2
3011,13011,2024-01-03 02:11:00,93011,2
3012,13012,2024-01-03 02:12:00,93012,9
3013,13013,2024-01-03 02:13:00,93013,12
3014,13014,2024-01-03 02:14:00,93014,7
3015,13015,2024-01-03 02:15:00,93015,19
3016,13016,2024-01-03 02:16:00,93016,18
3017,13017,2024-01-03 02:17:00,93017,1
3018,13018,2024-01-03 02:18:00,93018,9
3019,13019,2024-01-03 02:19:00,93019,18
3020,13020,2024-01-03 02:20:00,93020,18
3021,13021,2024-01-03 02:21:00,93021,14
3022,13022,2024-01-03 02:22:00,93022,16
3023,13023,2024-01-03 02:23:00,93023,6
3024,13024,2024-01-03 02:24:00,93024,11
3025,13025,2024-01-03 02:25:00,93025,4
3026,13026,2024-01-03 02:26:00,93026,10
3027,13027,2024-01-03 02:27:00,93027,1
3028,13028,2024-01-03 02:28:00,93028,19
3029,13029,2024-01-03 02:29:00,93029,13
3030,13030,2024-01-03 02:30:00,93030,4
3031,13031,2024-01-03 02:31:00,93031,15
3032,13032,2024-01-03 02:32:00,93032,2
3033,13033,2024-01-03 02:33:00,93033,19
3034,13034,2024-01-03 02:34:00,93034,19
3035,13035,2024-01-03 02:35:00,93035,17
3036,13036,2024-01-03 02:36:00,93036,15
3037,13037,2024-01-03 02:37:00,93037,7
3038,13038,2024-01-03 02:38:00,93038,3
3039,13039,2024-01-03 02:39:00,93039,16
3040,13040,2024-01-03 02:40:00,93040,1
3041,13041,2024-01-03 02:41:00,93041,19
3042,13042,2024-01-03 02:42:00,93042,17
3043,13043,2024-01-03 02:43:00,93043,4
3044,13044,2024-01-03 02:44:00,93044,13
3045,13045,2024-01-03 02:45:00,93045,14
3046,13046,2024-01-03 02:46:00,93046,18
3047,13047,2024-01-03 02:47:00,93047,18
3048,13048,2024-01-03 02:48:00,93048,4
3049,13049,2024-01-03 02:49:00,93049,8
3050,13050,2024-01-03 02:50:00,93050,1
3051,13051,2024-01-03 02:51:00,93051,8
3052,13052,2024-01-03 02:52:00,93052,18
3053,13053,2024-01-03 02:53:00,93053,10
3054,13054,2024-01-03 02:54:00,93054,13
3055,13055,2024-01-03 02:55:00,93055,20
3056,13056,2024-01-03 02:56:00,93056,4
3057,13057,2024-01-03 02:57:00,93057,6
3058,13058,2024-01-03 02:58:00,93058,18
3059,13059,2024-01-03 02:59:00,93059,4
3060,13060,2024-01-03 03:00:00,93060,12
3061,13061,2024-01-03 03:01:00,93061,2
3062,13062,2024-01-03 03:02:00,93062,4
3063,13063,2024-01-03 03:03:00,93063,13
3064,13064,2024-01-03 03:04:00,93064,9
3065,13065,2024-01-03 03:05:00,93065,11
3066,13066,2024-01-03 03:06:00,93066,9
3067,13067,2024-01-03 03:07:00,93067,14
3068,13068,2024-01-03 03:08:00,93068,13
3069,13069,2024-01-03 03:09:00,93069,5
3070,13070,2024-01-03 03:10:00,93070,12
3071,13071,2024-01-03 03:11:00,93071,15
3072,13072,2024-01-03 03:12:00,93072,8
3073,13073,2024-01-03 03:13:00,93073,4
3074,13074,2024-01-03 03:14:00,93074,5
3075,13075,2024-01-03 03:15:00,93075,12
3076,13076,2024-01-03 03:16:00,93076,8
3077,13077,2024-01-03 03:17:00,93077,14
3078,13078,2024-01-03 03:18:00,93078,4
3079,13079,2024-01-03 03:19:00,93079,5
3080,13080,2024-01-03 03:20:00,93080,15
3081,13081,2024-01-03 03:21:00,93081,13
3082,13082,2024-01-03 03:22:00,93082,19
3083,13083,2024-01-03 03:23:00,93083,17
3084,13084,2024-01-03 03:24:00,93084,15
3085,13085,2024-01-03 03:25:00,93085,13
3086,13086,2024-01-03 03:26:00,93086,6
3087,13087,2024-01-03 03:27:00,93087,6
3088,13088,2024-01-03 03:28:00,93088,19
3089,13089,2024-01-03 03:29:00,93089,12
3090,13090,2024-01-03 03:30:00,93090,16
3091,13091,2024-01-03 03:31:00,93091,19
3092,13092,2024-01-03 03:32:00,93092,10
3093,13093,2024-01-03 03:33:00,93093,16
3094,13094,2024-01-03 03:34:00,93094,9
3095,13095,2024-01-03 03:35:00,93095,12
3096,13096,2024-01-03 03:36:00,93096,2
3097,13097,2024-01-03 03:37:00,93097,18
3098,13098,2024-01-03 03:38:00,93098,2
3099,13099,2024-01-03 03:39:00,93099,19
3100,13100,2024-01-03 03:40:00,93100,17
3101,13101,2024-01-03 03:41:00,93101,20
3102,13102,2024-01-03 03:42:00,93102,15
3103,13103,2024-01-03 03:43:00,93103,4
3104,13104,2024-01-03 03:44:00,93104,15
3105,13105,2024-01-03 03:45:00,93105,8
3106,13106,2024-01-03 03:46:00,93106,8
3107,13107,2024-01-03 03:47:00,93107,3
3108,13108,2024-01-03 03:48:00,93108,11
3109,13109,2024-01-03 03:49:00,93109,16
3110,13110,2024-01-03 03:50:00,93110,4
3111,13111,2024-01-03 03:51:00,93111,14
3112,13112,2024-01-03 03:52:00,93112,2
3113,13113,2024-01-03 03:53:00,93113,9
3114,13114,2024-01-03 03:54:00,93114,6
3115,13115,2024-01-03 03:55:00,93115,13
3116,13116,2024-01-03 03:56:00,93116,3
3117,13117,2024-01-03 03:57:00,93117,9
3118,13118,2024-01-03 03:58:00,93118,9
3119,13119,2024-01-03 03:59:00,93119,15
3120,13120,2024-01-03 04:00:00,93120,3
3121,13121,2024-01-03 04:01:00,93121,14
3122,13122,2024-01-03 04:02:00,93122,11
3123,13123,2024-01-03 04:03:00,93123,2
3124,13124,2024-01-03 04:04:00,93124,9
3125,13125,2024-01-03 04:05:00,93125,9
3126,13126,2024-01-03 04:06:00,93126,4
3127,13127,2024-01-03 04:07:00,93127,12
3128,13128,2024-01-03 04:08:00,93128,6
3129,13129,2024-01-03 04:09:00,93129,14
3130,13130,2024-01-03 04:10:00,93130,9
