txn_id,status,is_fraud,channel,amount
1984,failed,0,online,35.28
1985,completed,0,online,132.48
1986,pending,0,online,27.59
1987,completed,0,online,207.44
1988,pending,0,online,81.92
1989,failed,0,online,65.3
1990,completed,0,in_store,266.84
1991,pending,0,online,101.66
1992,completed,0,online,229.04
1993,completed,1,online,125.52
1994,completed,0,online,106.23
1995,failed,1,in_store,270.85
1996,pending,0,online,26.27
1997,pending,0,in_store,54.51
1998,completed,0,online,93.7
1999,completed,1,online,21.43
2000,completed,0,online,100.5
2001,pending,0,online,224.65
2002,completed,0,online,297.85
2003,completed,0,in_store,227.98
2004,completed,0,in_store,77.13
2005,pending,0,online,203.0
2006,pending,0,online,70.12
2007,completed,0,online,232.09
2008,completed,0,online,167.04
2009,completed,0,online,290.22
2010,completed,0,online,228.93
2011,pending,0,online,48.49
2012,failed,0,online,140.6
2013,failed,0,online,19.39
2014,completed,0,online,48.27
2015,failed,0,online,68.61
2016,completed,0,online,190.52
2017,pending,0,in_store,181.34
2018,failed,0,online,73.63
2019,failed,0,online,62.87
2020,failed,0,online,31.19
2021,failed,0,online,137.31
2022,completed,0,online,93.93
2023,completed,0,online,266.41
2024,completed,0,online,119.5
2025,completed,0,online,97.38
2026,pending,1,in_store,274.87
2027,pending,0,online,236.15
2028,completed,0,in_store,85.42
2029,completed,0,online,252.6
2030,completed,0,in_store,109.47
2031,failed,0,online,237.23
2032,completed,0,in_store,236.28
2033,completed,0,online,169.48
2034,completed,0,online,11.65
2035,completed,0,online,109.63
2036,completed,0,online,63.92
2037,completed,0,in_store,144.0
2038,failed,0,online,22.52
2039,completed,0,in_store,216.7
2040,completed,0,in_store,14.88
2041,completed,0,online,219.16
2042,failed,0,online,218.09
2043,pending,0,online,198.13
2044,completed,0,online,286.38
2045,failed,0,online,282.74
2046,completed,0,in_store,206.64
2047,failed,0,online,259.2
2048,completed,1,online,257.36
2049,completed,0,online,22.68
2050,completed,0,in_store,296.93
2051,completed,0,online,28.21
2052,pending,0,online,172.47
2053,completed,0,online,30.6
2054,completed,0,online,68.44
2055,completed,0,online,130.78
2056,completed,0,online,137.36
2057,pending,0,in_store,230.41
2058,pending,0,in_store,5.02
2059,failed,0,in_store,126.42
2060,completed,0,in_store,266.2
2061,completed,0,in_store,114.99
2062,completed,0,online,293.5
2063,completed,0,online,194.36
2064,failed,0,online,211.91
2065,completed,0,in_store,58.24
2066,pending,0,online,272.94
2067,completed,0,online,252.26
2068,pending,0,online,129.59
2069,completed,0,online,21.16
2070,completed,0,online,119.62
2071,pending,1,online,138.06
2072,pending,0,in_store,252.21
2073,failed,0,in_store,152.6
2074,completed,0,online,260.1
2075,completed,0,online,101.56
2076,completed,0,online,279.36
2077,failed,0,online,275.32
2078,pending,0,online,195.32
2079,completed,0,online,275.15
2080,failed,0,online,127.02
2081,pending,0,online,94.22
2082,completed,0,online,27.52
2083,completed,0,online,109.83
2084,completed,0,online,232.87
2085,completed,0,online,66.96
2086,pending,0,in_store,163.7
2087,failed,0,online,149.24
2088,completed,0,in_store,242.99
2089,pending,0,online,94.56
2090,completed,0,online,291.48
2091,completed,0,online,111.5
2092,completed,0,online,140.91
2093,completed,0,online,163.72
2094,completed,0,in_store,70.0
2095,pending,0,online,166.58
2096,completed,0,in_store,21.37
2097,pending,0,online,246.64
2098,completed,0,online,42.5
2099,completed,0,online,274.84
2100,pending,0,online,174.4
2101,completed,0,in_store,254.86
2102,failed,0,online,56.15
2103,completed,0,online,271.86
2104,completed,0,online,218.5
2105,completed,0,online,103.04
2106,completed,0,online,255.45
2107,completed,0,online,16.5
2108,completed,0,online,8.03
2109,completed,0,in_store,215.1
2110,pending,0,in_store,125.14
2111,completed,0,in_store,231.58
2112,completed,0,in_store,252.63
2113,failed,0,online,101.03
2114,completed,0,in_store,223.88
2115,pending,0,online,46.7
2116,pending,0,online,105.67
2117,completed,0,in_store,29.2
2118,failed,0,online,11.76
2119,failed,0,in_store,117.82
2120,failed,0,in_store,32.52
2121,failed,0,in_store,219.38
2122,completed,0,in_store,78.77
2123,completed,0,online,162.99
2124,pending,0,online,49.82
2125,pending,0,online,278.72
2126,pending,0,online,251.52
2127,completed,0,online,13.99
2128,completed,0,online,174.02
2129,completed,0,in_store,6.15
2130,completed,0,online,200.3
2131,pending,0,online,150.22
2132,pending,0,in_store,139.48
2133,completed,0,online,14.0
2134,pending,0,online,274.3
2135,completed,0,in_store,150.54
2136,completed,0,in_store,141.61
2137,pending,0,online,31.07
2138,failed,0,online,102.7
2139,pending,0,online,213.42
2140,pending,0,online,122.83
2141,completed,0,online,167.96
2142,completed,0,online,8.77
2143,completed,0,online,82.73
2144,completed,0,in_store,294.02
2145,completed,0,in_store,175.97
2146,completed,0,in_store,153.29
2147,pending,0,online,133.52
2148,completed,0,online,15.41
2149,completed,0,in_store,253.09
2150,completed,0,online,156.87
2151,pending,0,online,135.63
2152,completed,0,online,210.69
2153,pending,0,in_store,249.73
2154,completed,0,in_store,287.9
2155,completed,0,online,253.79
2156,completed,1,online,240.81
2157,pending,0,online,7.69
2158,pending,0,online,201.3
2159,completed,0,in_store,175.34
2160,pending,1,online,66.16
2161,failed,0,in_store,80.62
2162,pending,0,in_store,100.18
2163,completed,0,in_store,173.01
2164,pending,0,in_store,227.28
2165,pending,0,in_store,19.09
2166,completed,0,online,42.8
2167,completed,0,online,287.41
2168,completed,0,in_store,21.61
2169,failed,0,online,42.2
2170,pending,0,online,243.31
2171,pending,0,in_store,157.54
2172,pending,0,in_store,232.22
2173,completed,0,online,208.19
2174,completed,0,online,233.42
2175,pending,0,in_store,59.74
2176,pending,0,online,216.49
2177,failed,0,in_store,37.68
2178,completed,0,online,66.85
2179,pending,0,online,106.14
2180,completed,0,in_store,282.93
2181,completed,0,in_store,151.09
2182,completed,1,online,100.56
2183,pending,0,online,221.55
2184,pending,0,online,103.74
2185,completed,0,in_store,64.2
2186,completed,0,online,206.69
2187,pending,0,in_store,51.8
2188,pending,0,online,85.99
2189,completed,0,online,290.26
2190,pending,0,online,291.37
2191,completed,0,online,135.91
2192,failed,0,in_store,39.76
2193,pending,0,online,80.87
2194,pending,0,online,109.9
2195,failed,0,online,234.7
2196,completed,0,in_store,123.97
2197,completed,0,online,280.93
2198,completed,1,in_store,286.85
2199,pending,0,online,23.0
2200,completed,0,online,30.33
2201,pending,0,online,197.4
2202,completed,0,online,42.24
2203,pending,0,in_store,68.42
2204,pending,0,online,146.48
2205,completed,0,in_store,190.39
2206,completed,0,in_store,209.78
2207,pending,0,online,291.39
2208,completed,0,online,273.45
2209,completed,0,online,261.79
2210,completed,0,online,239.4
2211,completed,0,in_store,148.36
2212,completed,0,online,85.41
2213,completed,0,online,177.8
2214,completed,0,in_store,267.71
2215,completed,0,in_store,248.29
2216,failed,0,online,151.25
2217,completed,1,in_store,65.83
2218,completed,0,in_store,174.15
2219,failed,0,online,214.63
2220,completed,0,online,136.11
2221,failed,0,online,241.89
2222,completed,0,online,294.43
2223,completed,0,online,218.18
2224,pending,0,in_store,69.16
2225,completed,0,in_store,151.65
2226,completed,0,in_store,45.93
2227,completed,0,online,127.95
2228,pending,0,online,122.31
2229,completed,0,online,225.77
2230,pending,1,in_store,234.14
2231,pending,1,online,29.24
2232,pending,0,in_store,173.01
2233,pending,0,online,139.55
2234,completed,0,online,173.91
2235,completed,0,online,239.07
2236,completed,0,online,65.77
2237,completed,0,in_store,164.74
2238,failed,0,in_store,77.14
2239,completed,0,in_store,173.26
2240,completed,0,online,108.4
2241,pending,0,online,147.02
2242,completed,0,in_store,185.76
2243,failed,0,online,193.4
2244,failed,0,online,163.43
2245,completed,0,online,258.65
2246,completed,0,online,219.15
2247,completed,0,in_store,185.69
2248,pending,0,online,284.25
2249,completed,0,online,107.0
2250,completed,0,online,41.87
2251,completed,0,online,41.31
2252,completed,0,online,139.18
2253,completed,0,in_store,288.48
2254,completed,0,in_store,82.41
2255,completed,0,online,108.96
2256,pending,0,online,123.38
2257,completed,0,online,196.21
2258,pending,0,online,33.09
2259,pending,0,online,142.94
2260,completed,0,online,75.15
2261,completed,0,online,108.11
2262,failed,1,in_store,226.21
2263,completed,0,online,225.32
2264,pending,0,online,278.75
2265,completed,0,online,18.07
2266,pending,0,in_store,273.18
2267,completed,0,in_store,62.06
2268,completed,0,in_store,222.14
2269,pending,0,online,135.99
2270,completed,0,online,79.23
2271,completed,0,in_store,216.31
2272,pending,0,in_store,179.01
2273,failed,0,online,292.39
2274,completed,0,in_store,99.21
2275,completed,0,online,215.3
2276,completed,0,online,215.6
2277,completed,0,online,12.49
2278,completed,0,online,10.69
2279,pending,0,in_store,14.22
2280,failed,0,online,134.31
2281,completed,1,online,173.97
2282,pending,0,online,149.22
2283,pending,0,online,283.53
2284,failed,0,online,122.37
2285,completed,0,in_store,240.45
2286,failed,0,online,201.05
2287,pending,0,online,136.33
2288,completed,0,online,238.22
2289,completed,0,online,264.36
2290,failed,0,online,180.33
2291,completed,1,online,42.79
2292,completed,0,online,234.83
2293,completed,0,online,246.98
2294,pending,0,online,26.95
2295,pending,0,online,273.68
2296,pending,0,in_store,96.38
2297,completed,0,online,256.06
2298,completed,0,online,215.12
2299,completed,0,online,231.74
2300,failed,0,online,158.45
2301,failed,1,in_store,256.98
2302,completed,0,in_store,20.21
2303,failed,0,online,242.35
2304,completed,0,online,170.41
2305,completed,0,online,56.36
2306,completed,0,in_store,127.45
2307,pending,0,in_store,284.06
2308,completed,0,online,266.48
2309,pending,0,online,131.6
2310,completed,0,online,203.3
2311,completed,0,online,82.84
2312,completed,0,online,242.51
2313,completed,0,in_store,149.32
2314,pending,0,online,253.66
2315,completed,0,online,293.14
2316,completed,0,online,190.61
2317,completed,0,in_store,68.36
2318,completed,0,online,89.49
2319,pending,0,online,240.2
2320,failed,0,in_store,272.0
2321,completed,0,online,276.8
2322,completed,0,in_store,104.75
2323,pending,0,in_store,194.82
2324,pending,0,online,136.14
2325,completed,0,online,93.77
2326,failed,0,online,259.28
2327,completed,0,online,202.87
2328,completed,0,online,200.25
2329,completed,0,online,83.75
2330,completed,0,online,59.45
2331,completed,0,online,8.37
2332,pending,1,in_store,121.49
2333,pending,0,online,221.03
2334,completed,1,in_store,201.18
2335,pending,0,online,233.77
2336,failed,0,in_store,115.09
2337,pending,0,online,208.27
2338,completed,0,online,287.75
2339,completed,0,online,165.95
2340,completed,0,in_store,19.55
2341,pending,0,online,245.11
2342,completed,0,in_store,52.74
2343,pending,0,online,239.77
2344,completed,0,online,93.06
2345,completed,0,online,15.92
2346,failed,0,in_store,73.05
2347,completed,0,online,239.84
2348,pending,0,in_store,214.35
2349,completed,0,online,93.02
2350,pending,0,online,213.02
2351,failed,0,online,41.4
2352,completed,0,in_store,174.29
2353,pending,0,online,175.98
2354,completed,0,online,86.8
2355,completed,0,online,24.76
2356,completed,0,in_store,45.87
2357,completed,0,online,239.79
2358,completed,0,online,173.56
2359,completed,0,in_store,213.81
2360,completed,0,online,8.09
2361,pending,0,online,63.7
2362,pending,0,online,228.02
2363,completed,0,in_store,252.56
2364,completed,0,online,111.82
2365,completed,0,online,146.61
2366,completed,0,online,174.3
2367,failed,0,online,41.02
2368,failed,0,online,94.76
2369,failed,0,online,49.41
2370,completed,0,online,173.55
2371,pending,0,in_store,213.43
2372,completed,0,online,104.97
2373,pending,0,online,34.49
2374,completed,0,online,211.28
2375,completed,0,online,152.59
2376,pending,0,online,26.75
2377,failed,0,online,6.42
2378,completed,0,online,164.56
2379,pending,0,in_store,168.81
2380,completed,0,online,118.63
2381,failed,0,in_store,138.8
2382,completed,0,online,260.37
2383,completed,0,online,119.39
2384,completed,0,in_store,253.62
2385,failed,0,online,204.52
2386,completed,0,online,193.52
2387,completed,0,online,72.16
2388,pending,0,online,225.78
2389,completed,0,online,274.16
2390,completed,0,online,39.31
2391,pending,1,online,269.59
2392,pending,0,online,211.77
2393,failed,0,online,253.89
2394,completed,0,online,10.76
2395,completed,0,online,147.68
2396,failed,0,in_store,267.85
2397,pending,0,in_store,267.48
2398,completed,0,online,36.03
2399,pending,0,online,120.7
2400,completed,0,online,203.72
2401,completed,0,online,49.21
2402,completed,0,online,54.09
2403,completed,0,online,154.54
2404,failed,0,online,228.67
2405,pending,0,online,81.06
2406,pending,0,online,223.78
2407,completed,1,online,218.45
2408,completed,0,in_store,216.76
2409,completed,0,online,44.0
2410,pending,0,online,14.96
2411,completed,0,online,267.66
2412,completed,0,online,17.06
2413,pending,0,in_store,268.46
2414,completed,0,online,151.62
2415,failed,0,in_store,277.23
2416,completed,0,online,284.17
2417,completed,0,online,43.35
2418,completed,0,online,199.9
2419,pending,1,in_store,275.3
2420,completed,0,online,61.81
2421,completed,0,online,237.4
2422,pending,0,online,79.41
2423,completed,0,in_store,267.43
2424,completed,0,in_store,295.55
2425,completed,0,in_store,275.55
2426,completed,0,in_store,43.5
2427,pending,0,online,100.32
2428,completed,0,online,45.28
2429,pending,0,in_store,251.22
2430,completed,1,online,79.87
2431,pending,0,online,89.74
2432,completed,0,online,36.46
2433,pending,0,in_store,230.58
2434,completed,0,online,54.18
2435,completed,0,online,161.18
2436,completed,1,online,126.01
2437,completed,0,online,103.24
2438,pending,1,online,167.44
2439,completed,0,online,122.08
2440,completed,0,online,218.02
2441,completed,0,online,78.49
2442,pending,0,online,271.08
2443,failed,0,online,170.25
2444,completed,0,in_store,233.83
2445,pending,0,online,171.93
2446,completed,0,online,151.63
2447,failed,0,online,79.22
2448,completed,0,in_store,111.88
2449,pending,0,online,144.8
2450,completed,0,online,93.62
2451,completed,0,online,229.27
2452,pending,0,online,143.95
2453,completed,1,in_store,17.19
2454,completed,0,online,207.01
2455,completed,0,online,205.93
2456,pending,0,in_store,6.07
2457,pending,0,online,92.78
2458,completed,0,online,86.25
2459,completed,0,in_store,260.14
2460,completed,0,online,127.44
2461,completed,0,in_store,223.22
2462,completed,0,online,124.7
2463,completed,0,online,86.35
2464,completed,0,in_store,122.48
2465,failed,0,online,91.24
2466,completed,0,online,8.95
2467,pending,0,online,46.82
2468,pending,0,online,122.38
2469,completed,0,online,19.45
2470,completed,0,online,136.4
2471,completed,0,online,123.39
2472,failed,0,in_store,161.8
2473,completed,0,in_store,192.11
2474,completed,1,online,218.1
2475,pending,0,in_store,294.46
2476,failed,0,online,13.17
2477,completed,0,in_store,43.56
2478,pending,0,online,167.16
2479,completed,0,online,71.92
2480,pending,0,online,253.32
2481,pending,0,in_store,256.04
2482,pending,0,online,154.13
2483,completed,0,online,162.98
2484,completed,0,online,244.11
2485,completed,0,in_store,195.55
2486,pending,0,online,292.21
2487,completed,0,online,249.99
2488,failed,0,online,298.5
2489,completed,0,online,170.58
2490,completed,0,in_store,126.55
2491,completed,0,in_store,28.52
2492,completed,0,in_store,25.68
2493,pending,0,online,219.65
2494,pending,0,online,213.94
2495,completed,0,in_store,81.08
2496,completed,0,online,190.75
2497,completed,0,in_store,269.54
2498,completed,0,in_store,292.47
2499,pending,0,online,104.58
2500,failed,0,online,70.73
2501,failed,0,in_store,17.69
2502,pending,0,online,230.06
2503,pending,0,in_store,10.54
2504,completed,0,online,176.45
2505,completed,0,in_store,14.02
2506,completed,1,online,182.42
2507,completed,0,online,72.28
2508,completed,0,online,124.63
2509,failed,0,online,42.14
2510,completed,0,online,70.14
2511,completed,0,online,180.65
2512,completed,0,in_store,292.49
2513,failed,0,online,48.75
2514,failed,0,online,226.88
2515,completed,0,online,96.67
2516,pending,0,online,129.23
2517,completed,0,online,192.07
2518,completed,0,in_store,240.17
2519,completed,0,in_store,160.61
2520,completed,0,online,53.26
2521,pending,0,online,251.05
2522,pending,0,in_store,100.3
2523,completed,0,in_store,146.98
2524,completed,0,online,78.51
2525,completed,0,online,132.23
2526,failed,0,online,142.17
2527,completed,0,online,8.13
2528,completed,0,in_store,171.02
2529,failed,0,in_store,21.4
2530,completed,0,online,24.93
2531,completed,0,online,47.97
2532,completed,0,in_store,213.17
2533,pending,0,online,215.75
2534,pending,0,online,41.86
2535,pending,0,online,218.61
2536,failed,0,online,135.65
2537,completed,0,in_store,71.27
2538,completed,0,in_store,174.5
2539,completed,0,online,256.83
2540,failed,0,in_store,260.21
2541,failed,0,online,56.48
2542,failed,0,online,103.64
2543,pending,0,online,268.12
2544,pending,0,online,86.78
2545,failed,0,online,19.89
2546,completed,0,online,34.93
2547,completed,0,in_store,145.32
2548,pending,0,in_store,163.93
2549,completed,0,online,21.21
2550,completed,0,online,275.18
2551,completed,0,online,247.34
2552,completed,0,online,214.07
2553,completed,0,online,162.62
2554,pending,0,online,192.04
2555,completed,0,online,49.93
2556,failed,0,in_store,93.25
2557,completed,0,online,28.22
2558,completed,0,online,257.48
2559,completed,0,online,241.23
2560,pending,1,in_store,157.48
2561,completed,0,in_store,292.25
2562,completed,0,online,216.07
2563,failed,0,online,185.32
2564,failed,0,online,186.86
2565,completed,0,online,209.14
2566,completed,0,online,151.37
2567,completed,0,online,240.27
2568,pending,0,in_store,196.63
2569,completed,0,online,10.15
2570,completed,0,in_store,126.1
2571,completed,0,in_store,202.54
2572,completed,0,in_store,132.61
2573,completed,0,in_store,5.23
2574,completed,0,online,17.25
2575,completed,0,in_store,170.9
2576,completed,0,in_store,197.38
2577,completed,0,online,95.29
2578,failed,0,online,12.07
2579,completed,0,in_store,230.81
2580,completed,1,online,275.36
2581,completed,0,in_store,33.33
2582,completed,0,in_store,48.9
2583,pending,0,online,169.39
2584,completed,0,online,87.91
2585,completed,0,in_store,38.8
2586,pending,0,online,38.6
2587,pending,0,in_store,163.02
2588,pending,0,in_store,109.2
2589,pending,0,online,297.94
2590,pending,0,in_store,117.63
2591,failed,0,in_store,163.21
2592,pending,0,online,159.58
2593,completed,1,in_store,149.04
2594,failed,0,in_store,295.14
2595,failed,0,online,136.99
2596,completed,0,online,108.75
2597,completed,0,online,70.87
2598,failed,0,online,288.03
2599,failed,0,online,183.08
2600,pending,0,in_store,181.53
2601,pending,0,online,35.46
2602,completed,0,in_store,166.84
2603,completed,0,online,119.32
2604,completed,0,online,116.78
2605,completed,0,online,114.91
2606,completed,0,in_store,149.97
2607,completed,0,online,109.53
2608,failed,1,in_store,239.7
2609,completed,0,online,78.44
2610,pending,0,online,275.25
2611,completed,0,in_store,279.94
2612,completed,1,online,108.1
2613,completed,0,online,102.73
2614,completed,0,in_store,143.57
2615,completed,0,online,204.72
2616,pending,0,in_store,169.38
2617,completed,0,online,36.78
2618,pending,0,in_store,50.34
2619,completed,0,online,201.11
2620,completed,0,online,104.42
2621,completed,1,online,92.26
2622,pending,0,in_store,217.38
2623,pending,0,in_store,253.66
2624,pending,0,online,191.17
2625,pending,0,online,44.86
2626,completed,0,online,8.89
2627,failed,0,online,78.38
2628,failed,0,online,13.11
2629,completed,0,online,97.3
2630,pending,0,online,295.85
2631,failed,0,online,36.38
2632,pending,0,in_store,126.77
2633,completed,0,in_store,119.31
2634,pending,0,in_store,62.42
2635,pending,0,online,51.24
2636,completed,0,in_store,101.56
2637,completed,0,online,42.58
2638,completed,1,online,16.49
2639,completed,0,online,256.67
2640,completed,0,online,111.03
2641,pending,0,in_store,222.29
2642,completed,0,online,256.0
2643,pending,0,online,104.36
2644,completed,0,online,214.34
2645,completed,0,online,175.84
2646,pending,0,online,232.54
2647,pending,0,online,177.19
2648,completed,0,online,29.45
2649,completed,0,in_store,100.27
2650,completed,0,online,94.36
2651,completed,1,online,209.75
2652,pending,0,online,251.74
2653,completed,0,online,261.15
2654,completed,0,online,113.26
2655,completed,0,online,274.45
2656,completed,1,online,205.32
2657,completed,0,online,237.46
2658,completed,0,in_store,174.26
2659,completed,1,online,82.79
2660,completed,0,online,172.52
2661,completed,0,in_store,242.25
2662,failed,0,online,254.86
2663,pending,0,in_store,181.78
2664,failed,0,online,125.72
2665,failed,0,online,90.39
2666,completed,0,online,28.16
2667,failed,0,online,157.12
2668,pending,0,in_store,35.55
2669,completed,1,online,210.74
2670,completed,0,in_store,39.17
2671,failed,0,online,96.37
2672,pending,0,online,127.15
2673,completed,0,online,242.97
2674,completed,0,online,92.29
2675,completed,0,online,67.74
2676,completed,1,online,243.75
2677,completed,0,online,97.84
2678,failed,0,online,140.03
2679,pending,0,in_store,84.29
2680,failed,0,online,13.06
2681,completed,0,online,81.19
2682,pending,0,online,137.68
2683,completed,0,online,184.5
2684,completed,0,in_store,291.05
2685,completed,0,online,245.67
2686,completed,0,online,6.27
2687,completed,0,online,130.86
2688,completed,0,online,282.39
2689,pending,0,online,107.57
2690,completed,0,online,30.84
2691,completed,0,online,298.95
2692,pending,0,online,92.12
2693,completed,0,online,71.63
2694,completed,1,online,23.12
2695,pending,0,online,141.84
2696,pending,0,online,233.59
2697,pending,0,in_store,85.13
2698,completed,0,online,8.57
2699,completed,0,online,12.48
2700,completed,0,online,6.16
2701,pending,0,in_store,259.18
2702,completed,0,in_store,272.7
2703,completed,0,online,136.02
2704,completed,0,online,36.45
2705,completed,0,online,297.85
2706,completed,0,online,276.96
2707,completed,0,online,283.72
2708,completed,0,in_store,129.75
2709,completed,0,online,201.35
2710,pending,0,in_store,220.47
2711,completed,0,online,282.34
2712,completed,0,online,233.97
2713,completed,1,in_store,74.07
2714,completed,0,in_store,21.34
2715,pending,0,in_store,58.13
2716,completed,0,online,217.21
2717,failed,0,in_store,145.9
2718,completed,0,online,298.36
2719,pending,0,online,230.19
2720,completed,0,online,154.44
2721,completed,0,online,238.87
2722,completed,0,online,115.95
2723,pending,0,online,251.5
2724,pending,0,in_store,244.56
2725,pending,0,online,81.93
2726,completed,0,online,175.07
2727,failed,0,online,275.64
2728,completed,0,online,6.73
2729,pending,0,online,145.92
2730,completed,0,online,184.22
2731,failed,0,online,119.63
2732,completed,0,in_store,244.38
2733,completed,0,online,226.28
2734,completed,0,online,246.79
2735,pending,0,online,9.59
2736,pending,0,in_store,195.54
2737,completed,0,online,181.79
2738,pending,0,online,145.25
2739,completed,0,in_store,164.6
2740,failed,0,in_store,289.64
2741,completed,0,in_store,250.96
2742,completed,0,online,188.24
2743,completed,0,online,19.13
2744,completed,0,in_store,232.36
2745,completed,0,online,26.77
2746,pending,0,online,61.8
2747,completed,0,in_store,225.36
2748,completed,0,online,284.53
2749,completed,0,online,203.41
2750,completed,0,in_store,230.32
2751,completed,0,in_store,291.6
2752,pending,0,online,230.43
2753,failed,0,in_store,256.55
2754,completed,0,in_store,279.99
2755,completed,0,in_store,82.41
2756,failed,0,online,284.86
2757,completed,0,online,290.98
2758,completed,0,in_store,45.86
2759,failed,0,online,166.35
2760,completed,0,online,67.93
2761,failed,0,online,247.47
2762,completed,0,online,193.23
2763,failed,0,online,249.4
2764,completed,0,online,230.55
2765,completed,0,in_store,75.43
2766,completed,0,in_store,184.8
2767,completed,0,online,85.8
2768,completed,0,online,235.56
2769,failed,0,in_store,221.58
2770,completed,0,online,237.58
2771,pending,0,online,242.49
2772,completed,0,online,266.98
2773,pending,0,online,183.48
2774,completed,0,online,281.2
2775,pending,0,online,229.68
2776,failed,0,online,87.13
2777,failed,0,in_store,131.62
2778,pending,0,online,154.65
2779,completed,0,online,96.19
2780,completed,0,online,130.7
2781,failed,1,online,12.23
2782,pending,0,online,253.07
2783,completed,0,in_store,204.07
2784,completed,0,in_store,193.89
2785,completed,0,in_store,147.04
2786,pending,0,online,55.66
2787,completed,0,in_store,49.82
2788,completed,0,online,286.35
2789,completed,0,online,57.68
2790,completed,0,online,218.83
2791,completed,0,online,155.07
2792,completed,0,online,188.63
2793,pending,0,in_store,172.49
2794,failed,0,online,217.84
2795,pending,0,online,182.49
2796,pending,0,in_store,98.17
2797,pending,0,in_store,245.76
2798,completed,0,online,206.25
2799,pending,0,in_store,68.89
2800,completed,0,online,69.43
2801,completed,0,online,120.92
2802,completed,0,online,35.51
2803,pending,0,online,220.43
2804,completed,0,online,239.96
2805,completed,0,online,287.09
2806,pending,1,in_store,48.12
2807,pending,0,online,298.3
2808,pending,0,online,70.84
2809,completed,0,online,16.6
2810,failed,0,online,159.81
2811,pending,0,online,72.71
2812,completed,0,in_store,276.3
2813,completed,0,online,5.79
2814,completed,0,in_store,137.51
2815,completed,1,online,165.71
2816,failed,0,online,133.87
2817,pending,0,in_store,210.97
2818,completed,0,in_store,121.69
2819,pending,0,in_store,220.55
2820,completed,0,in_store,214.27
2821,completed,1,online,14.55
2822,completed,0,in_store,163.64
2823,completed,0,online,131.64
2824,failed,0,online,8.8
2825,completed,0,online,43.06
2826,completed,0,in_store,197.99
2827,failed,0,online,202.55
2828,pending,0,online,63.26
2829,completed,0,in_store,38.84
2830,pending,0,online,255.58
2831,pending,0,online,262.0
2832,completed,0,online,129.5
2833,completed,0,in_store,118.72
2834,failed,0,in_store,95.14
2835,completed,0,online,115.28
2836,completed,0,online,119.91
2837,completed,0,in_store,141.97
2838,pending,1,online,90.59
2839,pending,0,online,34.46
2840,completed,0,online,125.13
2841,completed,0,in_store,55.14
2842,completed,1,online,33.29
2843,completed,0,online,197.99
2844,completed,0,in_store,174.08
2845,completed,0,in_store,217.06
2846,completed,0,online,213.96
2847,failed,0,online,210.41
2848,pending,0,online,100.69
2849,completed,0,online,196.14
2850,completed,0,online,276.76
2851,failed,0,in_store,95.29
2852,completed,0,online,225.11
2853,pending,0,online,18.78
2854,completed,0,online,234.01
2855,completed,0,online,207.32
2856,completed,0,online,212.72
2857,completed,0,online,16.91
2858,completed,0,online,161.8
2859,completed,1,online,80.14
2860,pending,0,online,7.06
2861,pending,0,online,251.85
2862,completed,0,online,57.54
2863,completed,0,online,287.4
2864,failed,0,in_store,92.03
2865,pending,0,online,18.33
2866,completed,0,in_store,125.0
2867,pending,0,in_store,184.14
2868,completed,0,in_store,60.57
2869,pending,0,in_store,70.93
2870,failed,0,online,142.98
2871,completed,0,online,100.92
2872,completed,0,online,299.21
2873,pending,1,online,290.55
2874,completed,0,in_store,37.16
2875,completed,0,online,39.3
2876,completed,0,in_store,158.9
2877,completed,0,online,275.05
2878,completed,0,online,205.82
2879,failed,0,online,192.51
2880,pending,0,in_store,217.85
2881,pending,1,online,120.17
2882,completed,0,in_store,77.69
2883,pending,0,in_store,193.52
2884,pending,0,online,142.63
2885,completed,0,in_store,121.21
2886,completed,1,online,158.66
2887,pending,0,online,204.6
2888,completed,0,online,112.82
2889,pending,0,in_store,156.07
2890,completed,0,online,233.03
2891,completed,0,in_store,142.89
2892,completed,0,in_store,273.26
2893,pending,0,online,143.73
2894,completed,0,in_store,176.81
2895,failed,0,in_store,248.04
2896,completed,0,online,206.78
2897,completed,0,online,86.75
2898,completed,0,online,123.88
2899,completed,0,in_store,130.68
2900,failed,0,online,89.02
2901,failed,0,online,249.95
2902,completed,0,in_store,120.34
2903,failed,0,online,78.6
2904,pending,0,online,276.67
2905,pending,0,in_store,214.64
2906,completed,0,online,244.65
2907,pending,0,online,112.34
2908,completed,0,online,228.12
2909,pending,0,online,127.91
2910,pending,0,online,116.63
2911,completed,0,online,204.77
2912,failed,0,online,21.75
2913,failed,0,online,242.88
2914,completed,0,online,32.71
2915,pending,0,online,98.31
2916,pending,1,online,150.12
2917,completed,0,in_store,51.23
2918,failed,0,in_store,152.81
2919,completed,0,online,125.6
2920,completed,0,online,286.41
2921,failed,0,online,219.77
2922,failed,0,online,279.26
2923,completed,0,online,62.69
2924,completed,0,in_store,202.94
2925,completed,0,online,188.81
2926,pending,0,in_store,20.82
2927,completed,0,online,84.01
2928,completed,0,online,238.7
2929,completed,0,in_store,76.69
2930,completed,0,online,209.98
2931,completed,0,online,15.84
2932,pending,0,online,26.72
2933,completed,0,online,281.42
2934,pending,0,online,240.8
2935,completed,0,in_store,52.23
2936,completed,0,in_store,181.13
2937,completed,0,online,204.72
2938,completed,0,online,100.85
2939,completed,0,online,272.31
2940,completed,0,online,196.49
