sensor_id,lat,lon,temperature,pressure,humidity
2733,61.495477,-95.236603,23.1662,1094.8811,79.7181
2734,-85.256487,146.436105,10.9697,1008.9325,34.1023
2735,36.436566,52.835309,-20.7621,1020.5464,78.6415
2736,67.668695,120.040338,11.7725,1076.1636,25.004
2737,-71.274825,-77.020776,0.5884,1016.5162,39.8278
2738,8.673368,-24.757588,42.8327,1022.9867,2.7254
2739,-36.068728,-119.363706,17.4031,988.6091,79.7228
2740,-7.957467,-106.967784,-39.1981,937.5262,92.131
2741,77.287069,135.933143,-21.009,1071.0462,87.7732
2742,-88.724983,23.067341,-32.7235,900.5515,41.073
2743,68.993626,-142.233577,8.1872,968.1672,34.5204
2744,74.252824,42.098495,-27.7246,995.6773,44.1688
2745,65.358189,-25.636572,57.7384,911.8161,79.3087
2746,55.302949,169.898107,-7.9563,968.4351,95.9084
2747,-25.284485,-16.262851,35.1329,927.8453,90.2575
2748,31.691143,0.675385,19.6778,1086.6262,49.4949
2749,-32.257564,-54.771379,41.6153,921.3502,72.131
2750,17.709541,117.803633,-19.9004,999.2398,31.5777
2751,-70.941562,19.322113,-27.5051,1034.7121,91.3481
2752,-59.561735,-170.07818,28.2179,979.4287,27.6757
2753,-17.041986,175.556772,7.6252,913.5238,62.9403
2754,-82.224457,171.803486,41.4172,934.6178,68.3214
2755,-0.190409,-55.849629,51.4303,1080.561,30.5879
2756,-3.206704,164.226408,-34.4003,963.8403,43.1061
2757,28.239045,-3.530883,13.3447,1013.2151,62.0995
2758,-29.358058,148.097346,-21.2217,996.9642,55.1971
2759,-42.176176,35.67551,58.9753,1042.3243,40.367
2760,-18.054705,-63.782191,24.2247,956.666,25.8871
2761,-86.937316,103.393389,-22.1178,939.1887,14.91
2762,24.204939,179.67682,49.0197,1013.2639,11.269
2763,-44.03873,-122.695477,-13.5564,1080.0216,32.8293
2764,11.573163,-50.446524,20.1468,964.0776,33.0746
2765,32.268492,-125.776538,8.2381,943.3961,70.2051
2766,-85.781306,-138.814811,10.7589,1017.3521,60.9214
2767,-41.977048,-84.195217,12.3831,964.0411,1.8027
2768,4.512738,131.930241,-38.857,903.9729,49.2216
2769,64.158215,74.655057,58.7174,1095.855,26.8049
2770,1.495837,-134.11948,-18.5002,1065.6434,63.2704
2771,-80.566875,62.552745,-21.7297,943.7167,52.0514
2772,-62.426117,141.454453,44.0303,1069.2214,49.3964
2773,58.662855,76.74684,0.0221,999.2504,6.6901
2774,-59.78512,-3.787955,44.2216,1060.0665,45.2492
2775,-48.207244,-135.72204,8.0219,948.1307,40.5994
2776,19.594154,14.048418,-1.7464,1018.9035,22.061
2777,-69.037919,128.183207,47.4325,947.9569,72.3193
2778,6.428052,-122.454201,18.4944,1030.9862,96.8304
2779,-15.889845,-153.39568,-6.4042,921.5909,54.7852
2780,86.943457,-176.307285,29.2199,905.6361,36.8058
2781,-34.452336,-150.651837,15.3243,980.8512,57.9624
2782,33.585136,124.504841,12.1113,1031.3159,54.6189
2783,-32.883877,51.809502,33.6829,1083.0773,68.327
2784,89.423282,-144.989906,14.6163,1066.0203,24.3977
2785,21.330167,88.440402,-27.0259,1069.8091,32.6638
2786,-1.425541,112.787813,52.4413,1088.0981,0.6366
2787,81.943359,72.707698,51.7395,1070.8902,37.7492
2788,-56.733791,1.214519,18.9613,994.4962,97.7172
2789,85.04239,129.272558,19.3443,1064.9035,5.8606
2790,-36.991021,118.835434,0.6423,912.7135,24.9855
2791,87.957485,20.534286,28.6518,1047.2708,36.928
2792,51.525064,-157.621413,-2.742,1049.8246,60.4717
2793,46.673502,-9.926193,16.9237,969.671,64.4145
2794,27.578735,126.804531,-39.071,1034.1475,40.6462
2795,89.534317,41.208707,-35.362,940.8205,64.2505
2796,-10.226689,117.560684,-19.0821,1049.0335,92.6784
2797,46.528288,-23.573293,-22.2095,904.1203,6.8158
2798,-7.819734,-78.558793,43.7157,1009.0265,20.8989
2799,15.58802,66.055443,25.6735,968.9698,80.2959
2800,-2.600877,90.661497,-6.1105,1036.5963,17.491
2801,34.874232,-176.429868,31.563,998.7789,67.5342
2802,49.434136,-172.052116,19.2811,952.6487,67.272
2803,62.706048,-79.325675,10.9996,1006.1095,27.8315
2804,66.356354,172.363963,24.0766,943.2821,41.9224
2805,-63.522358,-9.391962,46.3363,912.6142,64.5344
2806,-86.677454,-82.583374,8.3776,1046.5739,74.1633
2807,-64.850044,-117.717178,47.8861,909.9335,57.0361
2808,-23.653419,67.070147,21.4941,1031.3111,36.0764
2809,73.472734,-13.046635,-11.6542,1008.0029,79.6525
2810,0.832848,-132.293771,-38.0639,981.4487,94.5909
2811,-3.491432,-32.361681,-12.5317,1025.3626,59.6429
2812,-78.517297,-45.951926,-15.1153,1017.7175,76.5937
2813,-57.052206,52.210741,52.9484,1074.7255,98.8788
2814,12.906229,-164.94704,59.183,1043.1029,40.0508
2815,69.653429,-49.385704,6.3083,998.4034,96.6976
2816,46.032141,-122.597819,27.0822,941.8298,68.4153
2817,-19.260787,-29.27534,3.8199,1005.1514,78.955
2818,-37.606554,-24.762159,-6.4374,1030.4112,21.7336
2819,-25.53101,-84.140392,10.5228,1039.2107,70.2944
2820,60.373371,-64.53046,-26.5647,1059.0619,40.5909
2821,-83.215142,108.148688,-36.6412,907.3885,82.5519
2822,-24.887125,69.929943,-5.696,1021.6594,78.2544
2823,-53.629478,150.062247,29.6381,1028.1998,90.0358
2824,69.688723,-132.38526,42.296,1017.6272,96.2981
2825,19.452485,175.680455,23.4451,1038.3781,90.0535
2826,-47.583025,168.71941,-18.1448,949.5542,58.1704
2827,-0.404292,-117.406808,1.3934,1098.829,43.6258
2828,19.253218,156.267592,4.487,1068.9055,73.0594
2829,26.169662,-157.7963,-28.0714,1000.9979,47.6195
2830,6.268643,-162.873484,56.5421,916.0944,46.5699
2831,31.552337,-31.871113,-1.5405,1017.0882,57.0119
2832,-53.890745,53.95084,-34.5219,1070.4949,34.065
2833,-2.260884,63.721522,-13.6042,1094.2395,81.0584
2834,-66.291028,157.109271,25.0374,1075.5593,92.3985
2835,2.28424,-73.57976,23.3644,923.701,45.8322
2836,30.580293,-110.831174,44.411,1076.1419,39.9797
2837,-35.023055,170.054389,42.4953,1049.255,11.2427
2838,58.936261,-31.367916,53.2209,1014.8709,23.1159
2839,-22.464795,173.469123,-8.5205,1084.3507,94.2128
2840,68.9024,4.665125,57.3926,1037.9339,96.6767
2841,-79.278183,-124.002969,-29.2265,1005.5778,92.924
2842,10.42663,131.627672,-0.5483,933.4395,32.5815
2843,-45.026316,-85.647673,-33.0909,1073.8626,77.2755
2844,82.604906,-118.181468,-36.6653,944.7634,13.4634
2845,-15.978944,47.583788,17.3523,927.9249,91.9083
2846,67.464427,40.135414,-21.103,900.3496,93.2566
2847,41.535995,133.810603,52.667,1086.2712,24.4718
2848,-63.267103,-109.516466,57.2498,1032.9985,5.2076
2849,61.339112,-124.963091,-19.6246,1008.5606,32.28
2850,-68.41282,-83.651066,-35.9183,1067.869,13.047
2851,-73.10984,165.261335,34.2378,981.0229,2.1662
2852,-41.606739,127.734131,28.4412,1000.7466,15.7678
2853,-8.417104,-23.640211,-37.4803,1072.7826,16.9598
2854,-87.190359,84.602251,6.3603,1017.1752,60.6831
2855,-86.088909,104.128458,-13.1707,963.0614,67.2416
2856,10.438118,-174.093859,23.6144,933.9818,96.4125
2857,-12.126898,134.173137,22.1546,991.4386,16.512
2858,32.452933,-3.215451,46.5178,1079.2111,21.3859
2859,4.649207,71.328496,8.975,963.263,44.385
2860,-80.577418,88.89154,-1.5399,953.3295,61.305
2861,74.507936,128.568878,13.6311,983.2833,19.8278
2862,26.684945,-31.91515,53.6783,1091.2988,96.4317
2863,-49.214519,-127.54815,-13.6336,947.7669,76.8048
2864,70.080025,-116.324559,4.924,909.8986,63.0403
2865,-33.058966,97.971055,37.3447,967.4263,23.7875
2866,30.860913,87.139717,-12.7539,943.4538,88.2383
2867,-48.000976,-42.786564,51.4251,983.3682,83.5874
2868,-57.206367,-168.437029,26.1364,1070.6285,55.2079
2869,17.51654,-13.978892,28.5047,938.4739,70.4419
2870,-42.870438,-72.308291,-25.5183,903.0086,35.5631
2871,-63.398435,-127.587266,59.1807,970.8255,41.3567
2872,-1.481187,6.606905,37.201,1022.2245,1.2332
2873,-8.721147,-43.684884,-28.6323,924.0923,69.3092
2874,48.646704,72.546435,-17.1502,1058.2117,81.3289
2875,-29.122584,78.293579,-37.5802,1096.7266,17.1187
2876,-65.23957,74.365796,47.7727,1073.9331,76.9991
2877,10.63108,20.514441,1.8562,971.9599,15.7147
2878,42.83751,133.273433,44.4018,997.8087,71.1549
2879,-3.073451,47.826769,37.0681,1097.8957,51.9437
2880,-56.9844,146.422013,-34.5689,1034.0472,21.79
2881,-87.866754,-147.86356,-33.893,909.7943,56.7354
2882,-58.779943,21.27313,-23.1709,1054.5798,92.0891
2883,-54.485882,165.320682,44.3539,1005.9663,51.1689
2884,-29.835154,140.662938,-29.4898,1000.7485,84.2619
2885,-13.417806,-77.235611,-34.4764,915.704,80.8497
2886,-19.089423,85.000481,46.5281,1018.923,92.2413
2887,71.41558,-47.412258,-17.7931,996.4638,57.0482
2888,81.195326,-147.867666,26.2893,931.7854,94.4561
2889,75.624085,87.969106,-34.8729,1009.8114,19.9279
2890,-65.118589,7.260451,6.9511,1039.312,93.5243
2891,74.714783,-61.428508,-14.5518,1022.0072,21.4428
2892,-42.193963,-125.804752,-10.8734,1081.3536,40.497
2893,-33.828581,-114.705579,-14.3678,953.3843,18.3741
2894,-85.735733,41.379077,-38.5451,1049.178,22.3815
2895,87.405747,163.517091,56.3179,986.7778,6.0584
2896,-10.544791,-170.686067,3.0757,1029.875,25.4447
2897,-46.030463,-122.202974,-29.0706,1091.7985,92.0016
2898,-51.230957,-54.590751,10.3514,1062.4264,37.0988
2899,61.314665,-106.254613,37.4532,999.9724,7.48
2900,-68.225289,17.986346,41.0079,1077.6192,75.0143
2901,78.714735,-89.884225,-22.3109,1008.4407,51.4097
2902,-24.786444,56.92257,4.16,1074.2584,56.715
2903,68.061038,-176.644067,-17.637,1016.0049,65.2959
2904,24.388681,24.942913,31.8215,1031.7183,33.4808
2905,-0.993233,18.786529,8.2981,1010.0257,64.8384
2906,-72.097511,92.424079,2.3792,1044.8083,18.7188
2907,-69.282622,73.651379,45.5189,928.5128,23.3942
2908,-37.446161,-137.343007,-31.5349,1099.9029,67.0589
2909,-54.160417,95.442137,-8.0386,945.8032,59.277
2910,67.878453,-84.11462,52.3921,905.6521,72.8359
2911,-41.751838,47.468178,-16.3612,928.0266,55.3779
2912,-10.156186,-176.457357,36.3039,1050.23,77.5753
2913,85.741508,87.661223,51.2008,985.8553,83.8371
2914,-72.944178,-164.544448,52.8443,1055.0854,29.7135
2915,-5.049696,167.673139,23.9567,1093.8721,60.1259
2916,60.854886,169.405048,16.2842,1036.8658,15.7246
2917,-15.555751,158.31437,-18.1788,939.6008,71.4208
2918,25.683727,18.920524,20.4789,1092.7307,80.2194
2919,57.596101,98.546918,-7.9693,1059.3742,51.1769
2920,-34.768852,56.145309,29.1462,971.2341,35.4539
2921,40.301174,137.389549,-37.066,949.4785,11.3048
2922,-31.0761,37.476779,-6.4872,943.0588,97.8607
2923,-54.98067,-103.645188,44.7049,913.3378,72.3234
2924,-29.884771,-5.882181,-6.1276,990.012,23.4748
2925,55.923975,-157.100035,42.4087,1085.9576,63.0193
2926,-66.797519,145.500764,54.127,1054.781,89.1378
2927,-71.189681,-49.181166,-21.9054,1030.0516,30.1603
2928,-31.752318,5.113647,2.4297,978.5491,81.9501
2929,12.612374,152.182277,52.5161,952.6897,40.1057
2930,34.979207,-136.521112,-39.9509,922.9172,1.8401
2931,-36.389125,-58.744701,-24.0451,960.8615,84.0954
2932,78.80884,-34.456161,24.4986,1069.7492,73.7981
2933,51.372187,-61.229789,52.6847,972.2387,11.1041
2934,-81.180598,47.866465,38.1196,1083.8168,86.2565
2935,-54.957285,-35.572715,-28.4043,959.1171,9.3535
2936,85.90622,-13.346496,6.5253,1095.3425,24.7808
2937,-6.912529,-105.931094,-28.9055,1081.8572,58.5856
2938,25.058588,147.09441,54.4032,991.1953,4.4652
2939,-54.396726,114.83263,58.023,1083.4904,0.9084
2940,-52.237455,20.013803,34.8468,1023.8842,55.7534
2941,47.005433,30.268392,31.2167,1034.2712,42.8683
2942,83.782635,-157.889643,17.2098,1073.1327,95.2977
2943,26.936406,78.241433,16.8204,921.5089,17.7628
2944,69.065799,-115.073726,29.2049,1033.1461,60.7801
2945,-71.687668,109.642966,-29.5785,939.4346,62.5884
2946,68.955223,-39.152204,-12.1187,944.2855,6.6039
2947,-60.454608,-174.618354,-37.3904,949.6165,2.9623
2948,31.374245,99.369435,-22.9502,1094.8463,52.6743
2949,-61.410864,-67.482767,46.4758,1023.7546,51.2864
2950,81.88565,4.413555,51.1699,1046.0086,85.5847
2951,-77.995069,-75.788416,0.5928,1037.802,41.1699
2952,-16.596837,-88.030256,42.7006,954.8664,65.7984
2953,76.811324,-139.551288,19.5282,913.3621,76.4706
2954,-21.225018,133.43786,22.5608,999.9337,97.4182
2955,-34.569212,145.877805,1.2687,900.7676,15.108
2956,-88.728381,79.444689,-18.8326,1014.1339,15.9496
2957,67.097539,-59.60091,-26.3566,1021.6916,70.0242
2958,1.239509,99.029926,29.8258,920.3325,14.2374
2959,-84.035317,32.539491,47.3832,1080.0784,8.5737
2960,33.159104,62.914038,49.4938,1040.5573,19.7471
2961,-88.698636,-128.834188,1.5175,947.0568,89.6059
2962,35.533685,34.792806,5.1551,932.8246,72.9276
2963,-80.547112,142.309558,59.2823,1091.8626,82.7509
2964,69.21411,-179.34548,-20.4825,945.8616,37.6892
2965,1.903142,99.068006,59.2023,1014.5715,27.9605
2966,-80.027052,-170.045324,39.4092,974.4298,80.3142
2967,33.664713,-108.359737,32.7486,1044.8782,60.8273
2968,-45.428801,62.622423,-8.0093,966.2631,80.5384
2969,89.48428,-41.595789,-31.9739,953.1843,55.6429
2970,-48.408728,168.541912,44.5688,954.0301,82.1091
2971,34.995616,-9.107558,-9.2056,997.0529,72.6582
2972,-87.93507,-150.908617,41.99,1020.6837,35.6562
2973,53.252586,-75.340173,47.2734,1051.3759,99.659
2974,25.895102,-147.984716,-25.0282,951.0748,31.8523
2975,61.988428,-31.885678,-31.0056,1019.4644,82.5957
2976,70.640449,95.815518,23.5319,1048.8722,41.8311
2977,-23.857507,122.037174,6.7871,928.5383,39.6133
2978,30.261539,-178.436424,-3.8503,1020.1308,86.9138
2979,-39.268992,6.264297,-29.2451,943.2977,26.5989
2980,-16.227876,-84.013676,-34.2559,990.1336,93.6221
2981,79.023524,0.71612,25.2502,934.806,60.5662
2982,81.11953,98.746901,24.5912,1000.4701,99.3908
2983,-5.639144,0.412168,31.0725,1067.1158,0.0363
2984,45.092107,51.099507,-25.3033,1076.272,56.5423
2985,-74.096637,136.013287,-34.9058,1065.0135,16.9883
2986,46.256429,-71.159125,-37.3956,934.6762,2.1999
2987,-53.827324,-28.087635,-6.2666,997.267,84.9052
2988,52.456303,21.538974,-4.5719,941.4887,98.1743
2989,67.852219,2.14283,25.0399,1054.7573,77.2002
2990,-76.653664,176.959795,40.0136,1063.8351,30.8511
2991,11.395808,-1.664466,31.5502,1072.171,76.7545
2992,-68.383806,-116.502255,-13.7472,1038.5062,73.7663
2993,-57.317022,-144.296291,38.1674,1011.3177,29.4286
2994,-7.520548,-38.142183,-22.0808,1012.9993,15.6346
2995,64.774938,71.916383,-10.2894,995.0222,63.7234
2996,-86.655411,66.778245,-28.4291,1073.1779,81.3506
2997,78.118692,63.117069,18.7759,1018.435,62.4408
2998,-26.698494,-163.538191,-13.2002,944.4508,83.7471
2999,25.67543,39.640891,-9.9683,911.2459,24.7087
3000,67.664147,52.235352,21.9826,1024.1839,5.0202
3001,89.999453,136.086327,22.4315,1086.5076,6.1718
3002,68.317239,-93.769419,54.7904,943.4892,99.8342
3003,49.902066,100.635663,-39.2689,1068.4423,20.0158
3004,-52.12654,-147.775701,1.7367,1002.7069,24.0262
3005,14.805754,66.712258,17.5436,1073.4011,69.1207
3006,21.405553,131.477936,-2.3648,1044.0579,38.9101
3007,15.026224,63.969933,17.4655,908.431,11.7603
3008,35.93581,139.7822,-16.5706,932.0667,9.4702
3009,16.419498,98.250648,-4.4851,954.3955,91.2319
3010,20.467491,69.025609,-12.234,1068.1988,39.2494
3011,-8.663549,137.382357,5.4705,1046.8746,31.2795
3012,-24.125762,102.341133,8.4552,1045.7619,36.3195
3013,37.944435,1.160714,2.7243,905.3072,77.821
3014,-0.669182,71.182515,51.1378,910.6666,71.4016
3015,-74.405991,167.813822,-20.9964,1058.1662,53.309
3016,13.746265,61.914092,6.081,914.3163,88.6005
3017,70.84235,-90.015966,-21.2801,923.5212,48.7828
3018,43.479015,29.131413,-10.6396,975.2802,38.995
3019,85.321301,-86.930526,27.1814,1015.8069,45.6058
3020,11.831549,136.217349,18.0842,978.2724,26.668
3021,-73.37034,60.072575,33.1497,1090.8898,58.9618
3022,-26.064399,129.058697,-12.1311,911.5261,66.1527
3023,-27.078763,-75.441677,-16.7925,961.8355,88.2326
3024,-38.666689,150.888327,-15.9104,917.0853,92.0547
3025,44.6072,-54.332606,15.8338,1018.7255,58.6132
3026,75.494603,44.537741,-37.555,979.5184,88.3747
3027,83.41488,-85.977649,-26.0531,1008.1994,9.0158
3028,1.098615,147.467714,42.6278,1027.719,21.2216
3029,-21.656543,-135.9306,-37.6832,1034.1436,53.9788
3030,1.4842,-84.101784,-27.047,923.9696,33.1848
3031,-71.899084,59.288965,-29.4979,1005.8311,19.5163
3032,35.767845,-103.020497,30.3324,1007.1499,76.6961
3033,-6.79834,75.72047,-38.252,1088.3625,43.004
3034,-67.42511,-133.647874,-34.9754,951.6351,33.2741
3035,7.638058,-130.925011,32.7456,1064.5942,79.8026
3036,-62.198428,64.57416,19.4861,1024.5119,56.8962
3037,12.879737,40.864158,45.8646,1025.8934,79.6767
3038,45.771555,76.779109,21.8144,1004.2829,85.2484
3039,-20.694269,-114.61334,51.4977,1099.4404,79.6937
3040,13.702356,91.963376,30.5285,1029.2038,44.9839
3041,-79.886282,55.657351,-3.223,1098.6619,3.8745
3042,52.988434,132.402722,-22.1113,968.3936,70.396
3043,79.693654,-171.042883,-10.1481,1078.8433,19.1809
3044,44.476263,-103.648594,-28.2487,977.766,48.0391
3045,69.877372,7.871861,-0.6656,1019.0496,24.2958
3046,-14.596442,18.817967,21.032,1085.32,35.8203
3047,-82.03266,125.118727,-9.1785,1039.7176,24.4703
3048,-38.793948,-19.857146,-14.2507,969.3672,29.9593
3049,53.120539,134.951718,22.5549,943.5799,68.0119
3050,77.996218,-135.729471,-36.3845,935.3907,2.8249
3051,-57.913842,-156.124385,-19.9019,1015.0563,95.926
3052,-63.798011,-160.550064,4.3751,1000.2001,6.8272
3053,-25.252686,-15.119912,-34.3354,976.975,13.6579
3054,-8.073515,-151.687072,-26.1783,983.8852,54.8869
3055,-6.470638,172.345576,25.4011,1014.1334,38.6968
3056,-89.235609,-95.036033,-19.3792,1004.1379,95.2117
3057,79.59268,-176.676597,16.2926,991.9551,23.5513
3058,59.913597,10.625928,59.0821,996.6031,68.7166
3059,24.791251,43.549903,-32.016,1093.5846,44.2328
3060,-54.502796,175.252758,-6.1867,936.3946,74.2838
3061,-70.921034,141.308349,-30.4222,986.5827,77.5586
3062,-59.488781,-0.431892,57.4854,904.9681,17.9485
3063,62.054969,28.148855,7.1155,990.4516,1.6015
3064,-50.209248,-105.234987,-4.5051,1054.8516,37.0984
3065,-16.634512,10.790499,55.5998,1000.9455,24.2286
3066,0.718413,171.46764,4.2225,1057.1494,11.4868
3067,-23.33845,-64.205227,29.0504,1009.1389,7.7651
3068,-76.394231,12.461586,21.5442,918.0422,43.6493
3069,33.280702,-176.713986,37.5756,1013.9287,97.3833
3070,27.855111,176.462812,58.166,1043.1566,15.5322
3071,-69.952667,167.138219,-30.1463,947.5295,67.7152
3072,85.036069,-141.363759,58.0781,967.8046,63.1713
3073,-84.755123,66.932149,59.3535,1084.0188,19.6855
3074,-28.766378,161.986698,43.9794,910.9649,87.9584
3075,-7.312608,-61.799822,-19.64,1024.0529,87.5608
3076,41.44676,-19.155095,-31.7235,983.8785,51.707
3077,6.445867,-108.313855,-28.8775,998.8988,17.6573
3078,-80.400385,62.274693,33.348,929.1446,71.6668
3079,-3.631133,-69.362115,-15.4144,1019.9584,75.4655
3080,-17.741736,117.833319,14.9976,979.2265,92.5504
3081,-79.507899,-35.026727,-25.5574,1064.3153,1.8948
3082,-68.652239,42.18324,-2.6503,1007.2701,72.8318
3083,-50.663817,-94.613088,-5.8471,905.4526,21.4988
3084,-20.84294,-165.937342,-22.0312,1003.8988,31.3432
3085,-79.129595,19.975464,58.7704,1035.6989,77.77
3086,-75.520379,171.408145,11.6128,1065.6269,62.0799
3087,-1.143716,99.898537,54.0859,949.5216,44.7902
3088,78.8907,150.971775,-15.094,915.76,92.9846
3089,-68.370725,-169.074087,-11.0642,970.6695,94.0668
3090,-6.354637,58.5008,-15.0565,921.8101,1.005
3091,-0.168244,-171.893295,14.393,975.1386,96.8599
3092,0.142269,-150.192287,36.2926,904.0732,77.171
3093,47.708687,162.41036,40.254,966.0937,43.8365
3094,68.702821,167.066701,-22.7542,916.6832,60.4548
3095,5.675716,-68.638282,-15.7599,977.4078,70.0342
3096,84.00547,-111.552097,-4.9597,971.6248,54.4666
3097,-63.621452,-109.864501,12.5463,930.5679,52.4772
3098,58.30771,128.724507,10.9535,989.5807,95.5004
3099,-59.659693,132.777576,-1.5112,947.4203,8.2423
3100,38.883115,101.486901,59.9832,967.7879,0.1973
3101,-34.116475,130.381257,32.7374,1083.0498,34.347
3102,65.943761,-65.688394,35.5878,967.3276,39.0945
3103,80.212899,158.147763,39.9452,910.3187,53.5838
3104,-19.463028,118.162053,-5.0059,1067.7563,47.9523
3105,-64.408915,28.535591,42.1416,1019.5675,14.7128
3106,53.021979,-70.150596,-16.0691,1086.2816,73.6439
3107,-59.036967,16.79547,21.5102,935.3669,8.3572
3108,76.96506,-96.504877,22.7913,1024.1094,92.5532
3109,25.74229,153.773183,-33.9621,982.1086,26.5018
3110,46.891705,-152.548554,46.7236,906.8303,16.4589
3111,-80.238644,128.43808,51.796,933.7694,86.9117
3112,46.124656,-52.111927,58.2582,1056.6521,78.6127
3113,-1.600993,-124.999869,12.3603,1062.4269,51.4958
3114,69.820189,2.285394,50.0124,1077.2302,76.1856
3115,-16.413773,151.747516,-38.4494,925.6917,33.6027
3116,-81.686829,-142.082855,-2.6432,1084.1068,46.7121
3117,28.737659,100.684947,-18.4731,1039.3305,18.1635
3118,58.557708,-70.416144,-32.1446,1050.0507,2.2734
3119,18.805758,-132.34184,-27.753,1051.2646,40.3506
3120,-89.141202,43.620142,19.3309,932.7923,11.9416
3121,-85.606649,-72.652224,-10.9501,1084.0875,74.3973
3122,-15.747519,72.193087,41.384,1040.5789,28.6058
3123,50.388729,-108.146605,-38.6902,912.4618,23.0971
3124,48.903766,148.91892,53.181,920.1872,60.3147
3125,64.099319,96.28272,26.1405,990.8925,31.4697
3126,-43.677671,70.378352,-23.1987,963.184,75.3167
3127,18.347539,-134.797151,40.8267,973.0064,35.046
3128,-24.342603,-127.077878,-33.1489,900.6409,48.6668
3129,65.881421,-63.218137,-38.9583,1066.3621,56.4081
3130,-58.940011,155.573186,27.2383,957.8779,39.86
3131,17.415892,-122.549517,31.9554,958.9156,22.3813
3132,-40.587361,-46.526242,20.4828,963.3468,18.6938
3133,-52.727194,6.963805,-2.5366,1080.9571,33.5769
3134,-88.573818,-124.356415,28.4024,906.0813,72.5755
3135,-6.912262,-122.921078,51.7845,1036.8221,77.531
3136,67.775845,15.037084,-2.1309,1014.5545,13.6789
3137,2.157315,44.585269,-13.1046,983.7785,5.3217
3138,24.982607,178.683059,-18.1015,956.498,1.0527
3139,-62.714726,-95.890419,53.3405,1090.438,10.592
3140,29.345487,-161.643399,-28.9768,913.8678,13.8691
3141,80.538802,-91.054718,13.8413,981.9587,29.8519
3142,-16.561849,-29.999278,0.4564,940.1789,99.2646
3143,42.326748,-135.023362,-4.4487,947.944,57.2216
3144,54.505512,-148.949029,-23.1667,1083.9068,59.9742
3145,-44.263336,71.599695,37.0648,1080.9114,3.2437
3146,-32.992059,25.610711,-13.2283,947.5168,78.9023
3147,36.280081,71.593882,-14.5461,1044.8764,89.1846
3148,55.994061,91.030005,-13.9679,927.5318,6.6119
3149,-76.307812,-32.307979,-38.5797,1022.0871,4.4772
3150,-25.207124,47.963111,-36.2454,934.216,77.4418
3151,52.209686,-147.730049,-6.1537,1026.4626,55.5399
3152,-71.540301,-87.386458,27.6487,961.1107,92.9878
3153,-42.905792,93.112988,50.1335,980.1432,53.127
3154,10.684879,-125.448503,11.735,907.697,6.5625
3155,-34.585687,-87.572129,22.9684,1071.7286,48.5266
3156,-81.773046,52.822421,25.8164,1026.8112,95.5971
3157,-50.52045,2.329595,-6.7652,1093.2392,26.9207
3158,-12.384107,-142.352457,20.2202,931.9966,84.0093
3159,76.330848,-166.250348,-39.8338,1031.6992,56.571
3160,87.244969,166.124692,-29.7394,937.9196,65.4493
3161,32.860455,-174.658923,-7.416,904.7046,41.6586
3162,37.75251,76.699542,59.4503,1053.4944,92.6142
3163,22.939409,94.939806,37.4447,1062.7032,61.4032
3164,45.826534,75.290386,-34.4976,1035.3031,23.431
3165,-84.125749,-93.335228,19.2361,996.5245,77.7688
3166,29.757705,84.57463,-29.4851,942.977,0.1206
3167,-72.017902,-131.054119,5.9388,1022.1516,70.4426
3168,-39.000948,-63.666507,6.2663,1007.8122,20.6645
3169,-69.468269,-113.581379,19.5907,987.1684,89.8895
3170,12.111935,118.291583,14.3392,1084.4713,95.3265
3171,-51.693213,178.773541,-34.2936,999.8684,46.8696
3172,-18.698874,31.965482,8.1001,901.2721,32.4309
3173,5.193397,-135.768225,-27.0698,1061.2187,47.0165
3174,-46.324338,101.784272,-0.2112,1030.857,71.3064
3175,68.014526,-2.040183,36.5589,914.1704,78.5836
3176,42.375107,0.905971,-10.9655,981.867,66.1462
3177,9.290262,-27.36453,-16.6288,1099.7128,96.0892
3178,-26.006899,-134.379566,-8.2732,991.634,70.4063
3179,7.161926,39.703897,54.2423,964.2586,74.0956
3180,76.028428,-135.79534,-31.8964,1033.1712,99.6791
3181,17.309925,-146.270985,51.1336,941.4756,2.0786
3182,24.882313,148.022957,-25.5421,960.7959,42.4472
3183,61.766235,36.629348,22.215,1032.3414,58.587
3184,-12.413544,160.505672,4.6054,1003.2624,61.5428
3185,12.675593,-176.342084,58.6388,1011.5281,50.3193
3186,76.96102,-35.905177,57.2597,952.296,76.3465
3187,-0.704652,131.559398,24.254,954.173,4.1632
3188,74.466166,167.147887,42.0981,908.5287,55.1619
3189,-35.103716,-178.988249,-32.9789,920.1679,36.9618
3190,-2.753541,49.555863,8.11,913.913,22.234
3191,77.568166,57.002592,10.7752,1022.4876,2.0203
3192,-57.445737,-89.817414,-5.3608,902.736,83.8436
3193,21.793285,151.314548,52.0761,904.9118,94.1145
3194,86.40108,-125.622384,42.3843,1098.5179,19.674
3195,48.364098,-90.09144,-5.2492,910.2882,37.3579
3196,-75.267909,128.022269,36.4775,952.0859,90.749
3197,-2.477453,45.5269,15.2055,926.1587,11.1268
3198,-19.802604,53.843918,42.4915,1097.0196,83.111
3199,36.524842,-96.418752,-3.0133,917.0414,65.6917
3200,-38.225578,24.163622,-35.1889,977.0817,6.1931
3201,36.762589,-23.540929,-13.37,918.0316,27.2436
3202,-37.929102,85.600092,24.1805,1063.4126,22.0609
3203,4.844415,-73.423488,5.5751,921.4409,32.8549
