sale_id,region,category,payment_method,amount
1603,East,Grocery,debit_card,160.96
1604,West,Electronics,credit_card,366.65
1605,West,Sports,debit_card,151.43
1606,West,Sports,credit_card,419.4
1607,North,Clothing,credit_card,158.58
1608,East,Electronics,cash,380.5
1609,North,Electronics,debit_card,323.01
1610,East,Sports,credit_card,282.35
1611,South,Clothing,credit_card,417.82
1612,East,Sports,credit_card,413.17
1613,East,Grocery,debit_card,284.05
1614,West,Clothing,credit_card,397.7
1615,South,Grocery,debit_card,478.45
1616,West,Electronics,cash,336.3
1617,East,Sports,credit_card,251.02
1618,South,Electronics,credit_card,384.71
1619,West,Electronics,cash,375.33
1620,West,Sports,debit_card,317.72
1621,West,Electronics,debit_card,261.14
1622,North,Grocery,credit_card,295.01
1623,South,Grocery,debit_card,440.38
1624,South,Grocery,credit_card,35.92
1625,East,Sports,cash,456.93
1626,East,Electronics,debit_card,152.92
1627,North,Clothing,cash,99.79
1628,North,Clothing,cash,168.08
1629,East,Grocery,debit_card,345.87
1630,East,Electronics,cash,294.22
1631,South,Electronics,credit_card,263.9
1632,East,Sports,debit_card,176.75
1633,South,Electronics,credit_card,85.73
1634,South,Clothing,cash,310.58
1635,North,Sports,debit_card,458.86
1636,North,Clothing,credit_card,244.96
1637,East,Grocery,credit_card,410.35
1638,East,Clothing,cash,159.3
1639,North,Clothing,credit_card,429.84
1640,South,Clothing,debit_card,71.42
1641,South,Electronics,debit_card,348.5
1642,North,Electronics,credit_card,389.6
1643,West,Electronics,credit_card,62.83
1644,North,Sports,credit_card,455.18
1645,North,Electronics,debit_card,337.12
1646,North,Electronics,cash,110.65
1647,South,Clothing,cash,182.25
1648,North,Clothing,cash,471.5
1649,East,Grocery,credit_card,429.02
1650,South,Electronics,credit_card,411.6
1651,North,Clothing,cash,103.86
1652,East,Clothing,cash,12.12
1653,North,Clothing,cash,427.14
1654,West,Grocery,cash,298.8
1655,West,Electronics,credit_card,419.02
1656,West,Sports,credit_card,261.98
1657,West,Electronics,debit_card,70.57
1658,North,Clothing,debit_card,383.51
1659,East,Electronics,credit_card,170.78
1660,North,Sports,debit_card,233.9
1661,East,Sports,credit_card,281.42
1662,East,Sports,credit_card,429.82
1663,West,Grocery,credit_card,16.27
1664,West,Electronics,debit_card,224.65
1665,North,Electronics,credit_card,203.46
1666,North,Clothing,credit_card,188.22
1667,South,Grocery,credit_card,301.53
1668,West,Electronics,credit_card,420.67
1669,West,Grocery,cash,385.33
1670,East,Sports,debit_card,243.15
1671,West,Sports,cash,146.66
1672,West,Electronics,credit_card,132.84
1673,West,Clothing,cash,471.78
1674,North,Electronics,cash,35.9
1675,North,Sports,cash,23.11
1676,South,Sports,cash,342.81
1677,South,Grocery,cash,315.38
1678,North,Sports,debit_card,108.95
1679,West,Sports,cash,138.22
1680,East,Electronics,credit_card,495.45
1681,North,Sports,debit_card,164.13
1682,West,Sports,debit_card,27.63
1683,South,Grocery,cash,90.43
1684,West,Clothing,debit_card,360.7
1685,West,Electronics,cash,340.76
1686,West,Sports,cash,428.63
1687,North,Sports,debit_card,252.4
1688,West,Grocery,debit_card,167.04
1689,North,Electronics,credit_card,420.1
1690,East,Electronics,cash,177.22
1691,North,Sports,debit_card,496.05
1692,West,Grocery,credit_card,334.01
1693,South,Clothing,cash,162.93
1694,North,Electronics,debit_card,66.09
1695,South,Electronics,cash,169.8
1696,West,Sports,cash,262.23
1697,West,Grocery,credit_card,351.02
1698,North,Grocery,debit_card,289.47
1699,East,Electronics,debit_card,59.03
1700,South,Grocery,debit_card,256.36
1701,East,Clothing,cash,156.77
1702,West,Clothing,debit_card,321.37
1703,North,Clothing,debit_card,139.93
1704,East,Sports,credit_card,316.04
1705,North,Electronics,cash,175.05
1706,North,Sports,debit_card,112.77
1707,North,Grocery,cash,404.02
1708,West,Grocery,credit_card,213.01
1709,East,Sports,cash,384.09
1710,South,Electronics,cash,354.63
1711,South,Sports,credit_card,333.8
1712,West,Grocery,cash,271.03
1713,West,Electronics,cash,108.32
1714,West,Clothing,credit_card,83.73
1715,East,Sports,debit_card,166.14
1716,North,Clothing,debit_card,140.8
1717,East,Clothing,debit_card,346.56
1718,South,Sports,credit_card,65.64
1719,South,Electronics,credit_card,400.55
1720,East,Sports,debit_card,284.31
1721,West,Sports,cash,453.77
1722,South,Clothing,debit_card,76.85
1723,East,Grocery,cash,279.85
1724,North,Sports,credit_card,37.11
1725,North,Grocery,cash,156.01
1726,North,Sports,debit_card,339.12
1727,North,Sports,cash,422.95
1728,South,Electronics,cash,369.9
1729,North,Grocery,debit_card,443.44
1730,South,Electronics,debit_card,171.35
1731,West,Clothing,debit_card,116.82
1732,North,Clothing,credit_card,485.26
1733,West,Sports,debit_card,432.82
1734,North,Sports,cash,193.61
1735,North,Grocery,cash,217.65
1736,South,Grocery,credit_card,187.87
1737,East,Grocery,credit_card,326.24
1738,North,Electronics,cash,459.55
1739,South,Grocery,cash,198.5
1740,East,Electronics,cash,434.81
1741,West,Sports,credit_card,455.8
1742,West,Grocery,debit_card,54.22
1743,South,Grocery,credit_card,431.11
1744,South,Sports,cash,165.42
1745,West,Electronics,debit_card,434.56
1746,West,Sports,cash,212.35
1747,East,Sports,credit_card,413.96
1748,East,Electronics,debit_card,216.23
1749,East,Sports,cash,23.4
1750,North,Clothing,cash,227.27
1751,South,Electronics,debit_card,108.04
1752,East,Grocery,cash,50.29
1753,South,Clothing,cash,359.65
1754,South,Sports,debit_card,231.23
1755,South,Grocery,credit_card,346.86
1756,East,Grocery,credit_card,51.36
1757,East,Clothing,debit_card,439.43
1758,South,Electronics,credit_card,462.33
1759,South,Electronics,debit_card,107.15
1760,South,Electronics,debit_card,312.82
1761,East,Clothing,credit_card,479.44
1762,South,Electronics,credit_card,362.11
1763,West,Sports,cash,252.13
1764,South,Clothing,credit_card,473.57
1765,East,Grocery,cash,252.14
1766,South,Sports,credit_card,304.04
1767,East,Clothing,debit_card,98.38
1768,South,Electronics,debit_card,488.3
1769,South,Sports,credit_card,191.12
1770,West,Electronics,credit_card,239.75
1771,East,Sports,cash,113.99
1772,West,Sports,cash,302.63
1773,North,Electronics,cash,38.79
1774,East,Clothing,debit_card,455.03
1775,North,Electronics,debit_card,257.23
1776,West,Grocery,debit_card,338.92
1777,South,Electronics,cash,97.89
1778,South,Sports,debit_card,440.17
1779,South,Electronics,debit_card,358.03
1780,West,Clothing,debit_card,67.25
1781,North,Clothing,debit_card,437.12
1782,East,Grocery,debit_card,148.63
1783,East,Grocery,cash,163.38
1784,South,Grocery,cash,497.34
1785,South,Sports,credit_card,102.57
1786,North,Clothing,credit_card,27.57
1787,East,Clothing,cash,238.9
1788,North,Sports,credit_card,226.34
1789,West,Sports,debit_card,65.12
1790,South,Electronics,debit_card,55.85
1791,East,Clothing,credit_card,377.47
1792,East,Clothing,cash,499.02
1793,North,Clothing,debit_card,461.0
1794,South,Sports,cash,56.21
1795,East,Electronics,debit_card,343.84
1796,North,Sports,debit_card,299.27
1797,North,Grocery,credit_card,24.15
1798,West,Sports,debit_card,317.89
1799,East,Electronics,debit_card,485.19
1800,West,Grocery,cash,499.91
1801,South,Clothing,credit_card,402.76
1802,East,Grocery,credit_card,374.46
1803,West,Electronics,debit_card,135.03
1804,South,Sports,credit_card,20.05
1805,South,Clothing,debit_card,391.95
1806,East,Clothing,credit_card,156.29
1807,West,Grocery,cash,305.72
1808,East,Electronics,debit_card,261.2
1809,West,Sports,debit_card,243.46
1810,West,Electronics,debit_card,407.39
1811,South,Sports,cash,218.75
1812,North,Grocery,debit_card,341.46
1813,South,Sports,cash,318.48
1814,North,Grocery,debit_card,224.3
1815,West,Grocery,credit_card,492.25
1816,East,Clothing,cash,219.59
1817,North,Electronics,credit_card,261.57
1818,West,Sports,credit_card,237.68
1819,East,Grocery,debit_card,296.93
1820,North,Electronics,cash,334.17
1821,South,Clothing,debit_card,32.18
1822,West,Grocery,debit_card,297.73
1823,West,Sports,cash,405.84
1824,East,Clothing,credit_card,100.69
1825,East,Electronics,debit_card,271.84
1826,North,Sports,credit_card,16.52
1827,West,Sports,cash,208.49
1828,West,Grocery,cash,408.43
1829,East,Sports,debit_card,52.94
1830,South,Electronics,credit_card,64.84
1831,North,Clothing,credit_card,112.52
1832,South,Clothing,debit_card,422.62
1833,South,Electronics,debit_card,387.16
1834,South,Sports,debit_card,20.69
1835,South,Clothing,cash,354.27
1836,West,Sports,credit_card,431.3
1837,South,Clothing,debit_card,289.02
1838,West,Electronics,debit_card,13.86
1839,West,Sports,debit_card,371.17
1840,East,Electronics,debit_card,205.84
1841,West,Clothing,cash,39.75
1842,North,Sports,cash,164.77
1843,North,Grocery,cash,214.4
1844,West,Electronics,debit_card,315.12
1845,East,Sports,cash,223.75
1846,South,Grocery,cash,104.18
1847,East,Sports,credit_card,258.74
1848,East,Sports,credit_card,442.75
1849,West,Sports,cash,329.73
1850,East,Sports,credit_card,314.7
1851,East,Electronics,cash,246.62
1852,South,Clothing,credit_card,306.82
1853,North,Sports,debit_card,158.79
1854,South,Electronics,credit_card,185.81
1855,East,Grocery,cash,87.72
1856,North,Electronics,debit_card,221.0
1857,South,Electronics,cash,119.81
1858,East,Grocery,debit_card,386.99
1859,East,Clothing,cash,438.11
1860,North,Electronics,debit_card,401.5
1861,North,Electronics,cash,308.73
1862,North,Electronics,cash,61.65
1863,North,Clothing,debit_card,86.95
1864,East,Sports,cash,254.21
1865,North,Clothing,cash,188.23
1866,South,Electronics,credit_card,225.16
1867,West,Electronics,credit_card,419.06
1868,West,Grocery,debit_card,257.46
1869,North,Grocery,debit_card,360.45
1870,West,Grocery,cash,335.85
1871,South,Sports,credit_card,77.62
1872,West,Sports,debit_card,450.05
1873,East,Electronics,debit_card,81.34
1874,North,Electronics,credit_card,175.77
1875,West,Clothing,debit_card,40.12
1876,North,Clothing,cash,38.33
1877,East,Sports,debit_card,444.03
1878,East,Grocery,debit_card,13.87
1879,East,Clothing,cash,207.93
1880,South,Sports,cash,179.17
1881,West,Clothing,debit_card,51.3
1882,East,Sports,cash,362.25
1883,South,Grocery,credit_card,55.48
1884,East,Grocery,cash,88.41
1885,North,Grocery,credit_card,417.79
1886,East,Sports,cash,64.12
1887,North,Grocery,debit_card,317.22
1888,East,Electronics,credit_card,380.71
1889,North,Sports,debit_card,290.49
1890,North,Sports,debit_card,491.65
1891,South,Grocery,debit_card,149.42
1892,South,Sports,cash,371.38
1893,North,Grocery,cash,295.36
1894,East,Sports,credit_card,81.81
1895,West,Sports,credit_card,55.2
1896,West,Clothing,debit_card,115.24
1897,North,Grocery,cash,267.87
1898,West,Grocery,cash,254.43
1899,West,Sports,cash,466.21
1900,West,Sports,credit_card,80.73
1901,South,Sports,cash,234.28
1902,North,Clothing,debit_card,241.94
1903,South,Grocery,credit_card,304.78
1904,West,Electronics,credit_card,191.1
1905,East,Electronics,cash,85.12
1906,East,Grocery,debit_card,158.6
1907,West,Electronics,credit_card,79.65
1908,West,Electronics,debit_card,445.64
1909,South,Clothing,cash,249.51
1910,North,Grocery,credit_card,436.51
1911,West,Sports,cash,161.75
1912,West,Grocery,debit_card,242.86
1913,South,Clothing,cash,321.87
1914,West,Sports,credit_card,434.51
1915,East,Electronics,cash,335.61
1916,West,Sports,credit_card,451.12
1917,East,Electronics,cash,446.12
1918,East,Electronics,credit_card,356.53
1919,East,Electronics,cash,284.08
1920,South,Electronics,cash,265.66
1921,West,Electronics,credit_card,332.54
1922,South,Electronics,debit_card,395.51
1923,South,Sports,credit_card,405.39
1924,East,Sports,cash,32.04
1925,North,Grocery,debit_card,98.45
1926,North,Grocery,debit_card,136.02
1927,North,Electronics,cash,92.4
1928,South,Clothing,debit_card,386.47
1929,South,Grocery,debit_card,342.52
1930,North,Grocery,credit_card,23.31
1931,North,Grocery,debit_card,58.38
1932,South,Sports,debit_card,136.39
1933,North,Electronics,credit_card,127.42
1934,South,Sports,cash,378.67
1935,West,Electronics,debit_card,39.71
1936,West,Sports,credit_card,247.24
1937,West,Clothing,credit_card,141.89
1938,North,Clothing,cash,329.26
1939,South,Grocery,cash,209.31
1940,North,Clothing,credit_card,192.92
1941,South,Clothing,cash,476.78
1942,West,Electronics,credit_card,408.2
1943,East,Clothing,credit_card,39.49
1944,West,Grocery,cash,132.94
1945,West,Grocery,cash,114.25
1946,East,Electronics,credit_card,372.2
1947,North,Grocery,credit_card,203.7
1948,North,Clothing,cash,282.67
1949,East,Sports,credit_card,309.12
1950,East,Grocery,cash,138.07
1951,West,Grocery,credit_card,334.52
1952,East,Grocery,credit_card,235.3
1953,East,Electronics,cash,75.53
1954,North,Sports,credit_card,451.71
1955,South,Sports,cash,448.68
1956,West,Sports,cash,49.76
1957,North,Electronics,cash,228.14
1958,North,Grocery,debit_card,415.46
1959,East,Sports,credit_card,421.18
1960,North,Electronics,debit_card,191.54
1961,South,Sports,credit_card,118.55
1962,North,Grocery,cash,461.49
1963,East,Clothing,credit_card,409.98
1964,East,Clothing,credit_card,490.26
1965,East,Electronics,debit_card,251.49
1966,South,Electronics,credit_card,492.29
1967,West,Electronics,debit_card,288.86
1968,West,Clothing,cash,104.95
1969,South,Electronics,cash,72.84
1970,North,Clothing,debit_card,467.45
1971,South,Grocery,credit_card,425.36
1972,North,Grocery,cash,284.46
1973,West,Electronics,debit_card,324.07
1974,North,Grocery,debit_card,423.73
1975,West,Grocery,credit_card,343.29
1976,West,Sports,debit_card,263.46
1977,North,Clothing,credit_card,146.19
1978,West,Sports,debit_card,12.53
1979,South,Grocery,credit_card,441.25
1980,North,Clothing,cash,217.67
1981,North,Clothing,credit_card,90.6
1982,East,Electronics,cash,316.39
1983,North,Sports,debit_card,405.95
1984,East,Grocery,credit_card,62.84
1985,South,Grocery,credit_card,412.6
1986,South,Electronics,cash,313.59
1987,North,Sports,cash,71.16
1988,North,Electronics,debit_card,163.51
1989,North,Clothing,credit_card,460.37
1990,West,Electronics,debit_card,309.26
1991,West,Electronics,credit_card,342.01
1992,North,Grocery,debit_card,206.82
1993,West,Clothing,cash,395.86
1994,North,Sports,debit_card,237.46
1995,West,Electronics,debit_card,328.95
1996,North,Sports,cash,170.81
1997,South,Electronics,credit_card,16.02
1998,North,Clothing,cash,71.73
1999,East,Grocery,debit_card,245.89
2000,West,Clothing,credit_card,77.46
2001,North,Electronics,credit_card,162.72
2002,West,Grocery,debit_card,296.0
2003,South,Clothing,debit_card,161.25
2004,East,Grocery,debit_card,485.43
2005,South,Electronics,credit_card,258.48
2006,North,Sports,debit_card,105.75
2007,South,Clothing,credit_card,177.36
2008,West,Sports,cash,349.28
2009,East,Grocery,debit_card,171.02
2010,North,Sports,credit_card,253.01
2011,North,Clothing,cash,122.83
2012,South,Clothing,debit_card,369.95
2013,East,Sports,credit_card,206.15
2014,North,Grocery,credit_card,46.13
2015,North,Electronics,credit_card,152.38
2016,South,Grocery,credit_card,487.9
2017,South,Clothing,debit_card,95.33
2018,East,Clothing,debit_card,425.29
2019,South,Clothing,credit_card,20.53
2020,East,Electronics,credit_card,417.41
2021,South,Sports,cash,395.83
2022,North,Grocery,credit_card,159.49
2023,South,Grocery,debit_card,333.85
2024,West,Electronics,credit_card,80.77
2025,South,Clothing,credit_card,270.95
2026,East,Grocery,cash,220.47
2027,South,Electronics,cash,297.79
2028,East,Clothing,debit_card,131.11
2029,East,Clothing,cash,484.51
2030,West,Clothing,cash,49.89
2031,West,Electronics,credit_card,259.22
2032,East,Sports,cash,237.49
2033,East,Grocery,cash,350.31
2034,West,Sports,debit_card,294.78
2035,North,Clothing,credit_card,448.49
2036,West,Clothing,debit_card,117.11
2037,West,Sports,cash,87.03
2038,East,Grocery,cash,51.53
2039,North,Grocery,debit_card,264.22
2040,South,Electronics,debit_card,261.01
2041,East,Sports,debit_card,239.1
2042,West,Grocery,debit_card,165.34
2043,West,Electronics,credit_card,226.43
2044,East,Electronics,debit_card,451.72
2045,East,Electronics,debit_card,464.04
2046,North,Electronics,credit_card,186.52
2047,South,Grocery,credit_card,340.8
2048,East,Grocery,cash,409.63
2049,East,Clothing,cash,305.98
2050,South,Grocery,credit_card,387.34
2051,East,Grocery,debit_card,473.45
2052,North,Sports,cash,261.2
2053,South,Sports,credit_card,121.19
2054,South,Sports,credit_card,262.75
2055,West,Sports,debit_card,398.04
2056,East,Clothing,debit_card,387.36
2057,West,Clothing,debit_card,230.49
2058,North,Grocery,credit_card,292.98
2059,South,Grocery,cash,14.74
2060,East,Grocery,credit_card,215.38
2061,West,Grocery,debit_card,297.61
2062,North,Clothing,credit_card,488.85
2063,East,Sports,debit_card,110.06
2064,West,Electronics,cash,199.35
2065,West,Electronics,debit_card,289.06
2066,West,Grocery,credit_card,94.0
2067,South,Electronics,cash,305.65
2068,North,Clothing,credit_card,44.05
2069,West,Grocery,credit_card,124.19
2070,North,Sports,credit_card,190.64
2071,North,Clothing,debit_card,431.26
2072,West,Sports,credit_card,494.9
2073,South,Sports,debit_card,374.14
2074,West,Clothing,credit_card,436.52
2075,East,Sports,cash,335.75
2076,South,Grocery,cash,109.46
2077,West,Grocery,credit_card,13.65
2078,South,Sports,credit_card,414.05
2079,South,Grocery,cash,440.83
2080,West,Sports,cash,29.15
2081,North,Grocery,cash,441.69
2082,West,Grocery,cash,422.89
2083,East,Sports,cash,413.48
2084,South,Sports,credit_card,97.99
2085,West,Sports,debit_card,456.31
2086,South,Electronics,debit_card,352.34
2087,North,Clothing,credit_card,144.15
2088,East,Electronics,cash,366.0
2089,South,Sports,debit_card,496.27
2090,North,Grocery,credit_card,380.14
2091,East,Sports,debit_card,90.77
2092,South,Electronics,debit_card,23.09
2093,West,Sports,debit_card,375.52
2094,South,Sports,credit_card,15.26
2095,North,Clothing,debit_card,338.44
2096,West,Sports,debit_card,43.44
2097,South,Sports,credit_card,240.69
2098,East,Clothing,credit_card,420.86
2099,North,Clothing,debit_card,70.83
2100,West,Clothing,credit_card,338.98
2101,North,Grocery,credit_card,225.92
2102,South,Clothing,cash,26.88
2103,South,Sports,cash,33.4
2104,North,Sports,cash,161.08
2105,North,Electronics,credit_card,388.48
2106,South,Clothing,debit_card,455.29
2107,South,Electronics,credit_card,216.62
2108,North,Grocery,credit_card,343.18
2109,North,Clothing,credit_card,400.49
2110,South,Clothing,credit_card,213.68
2111,North,Grocery,debit_card,285.41
2112,South,Clothing,cash,203.58
2113,West,Electronics,credit_card,114.75
2114,East,Grocery,credit_card,17.35
2115,East,Electronics,debit_card,114.26
2116,South,Electronics,cash,409.39
2117,East,Electronics,credit_card,443.88
2118,West,Grocery,cash,254.79
2119,North,Clothing,debit_card,479.93
2120,East,Sports,cash,463.03
2121,South,Grocery,credit_card,321.32
2122,East,Sports,credit_card,174.2
2123,West,Sports,cash,323.89
2124,South,Electronics,credit_card,20.39
2125,North,Grocery,credit_card,371.58
2126,South,Electronics,credit_card,77.4
2127,West,Grocery,credit_card,84.32
2128,South,Electronics,credit_card,462.47
2129,West,Grocery,credit_card,146.28
2130,North,Sports,cash,408.23
2131,North,Clothing,cash,172.32
2132,South,Clothing,cash,36.5
2133,South,Clothing,cash,437.63
2134,East,Clothing,debit_card,318.59
2135,North,Sports,credit_card,477.29
2136,North,Clothing,credit_card,71.52
2137,South,Clothing,credit_card,258.64
2138,West,Sports,debit_card,90.44
2139,South,Clothing,debit_card,96.45
2140,South,Grocery,debit_card,292.45
2141,South,Grocery,debit_card,49.21
2142,East,Sports,debit_card,92.21
2143,West,Sports,cash,308.6
2144,West,Clothing,debit_card,19.71
2145,West,Sports,credit_card,381.84
2146,East,Clothing,cash,366.06
2147,East,Sports,debit_card,159.87
2148,East,Sports,cash,306.95
2149,North,Grocery,credit_card,360.28
2150,South,Clothing,credit_card,12.05
2151,East,Sports,debit_card,463.59
2152,West,Grocery,debit_card,249.88
2153,North,Sports,credit_card,496.31
2154,North,Sports,cash,89.56
2155,West,Grocery,cash,180.8
2156,West,Grocery,cash,38.28
2157,West,Sports,cash,130.93
2158,West,Electronics,debit_card,319.17
2159,North,Clothing,debit_card,306.66
2160,South,Grocery,credit_card,305.05
2161,South,Electronics,credit_card,387.78
2162,West,Sports,cash,297.22
2163,North,Clothing,debit_card,91.25
2164,West,Grocery,cash,158.09
2165,West,Grocery,cash,211.69
2166,North,Electronics,cash,290.58
2167,East,Clothing,debit_card,376.88
2168,West,Grocery,credit_card,493.64
2169,West,Electronics,credit_card,44.22
2170,West,Sports,cash,151.29
2171,West,Clothing,credit_card,193.58
2172,South,Clothing,debit_card,99.17
2173,North,Sports,cash,409.04
2174,South,Clothing,credit_card,377.46
2175,South,Grocery,debit_card,225.96
2176,North,Clothing,credit_card,153.63
2177,West,Electronics,debit_card,41.49
2178,North,Clothing,debit_card,247.75
2179,North,Electronics,credit_card,140.38
2180,North,Electronics,credit_card,113.42
2181,North,Sports,cash,264.84
2182,East,Sports,debit_card,380.89
2183,West,Grocery,debit_card,344.11
2184,East,Grocery,credit_card,471.09
2185,West,Sports,cash,38.05
2186,East,Grocery,credit_card,11.51
2187,West,Clothing,credit_card,304.94
2188,East,Clothing,debit_card,231.44
2189,West,Sports,cash,102.09
2190,East,Electronics,cash,186.5
2191,North,Grocery,cash,227.71
2192,West,Sports,cash,310.17
2193,North,Grocery,debit_card,470.15
2194,West,Electronics,cash,198.58
2195,South,Clothing,cash,439.35
2196,North,Clothing,debit_card,400.44
2197,East,Sports,credit_card,449.24
2198,North,Sports,cash,274.93
2199,South,Clothing,credit_card,379.09
2200,North,Electronics,debit_card,496.75
2201,North,Clothing,debit_card,452.3
2202,East,Clothing,cash,136.24
2203,West,Electronics,cash,76.52
2204,West,Electronics,cash,173.07
2205,South,Electronics,cash,178.18
2206,West,Sports,credit_card,119.54
2207,North,Grocery,credit_card,64.58
2208,East,Clothing,cash,471.58
2209,East,Clothing,debit_card,477.49
2210,North,Grocery,credit_card,299.13
2211,South,Sports,debit_card,166.63
2212,East,Clothing,cash,335.23
2213,South,Electronics,debit_card,14.5
2214,West,Grocery,credit_card,409.91
2215,East,Clothing,debit_card,343.19
2216,South,Grocery,credit_card,376.06
2217,North,Grocery,debit_card,256.17
2218,North,Grocery,cash,291.25
2219,South,Sports,debit_card,355.03
2220,West,Electronics,debit_card,84.82
2221,South,Clothing,cash,370.51
2222,South,Sports,cash,201.99
2223,South,Electronics,cash,202.22
2224,West,Sports,debit_card,381.28
2225,West,Electronics,cash,366.11
2226,East,Clothing,cash,429.56
2227,West,Electronics,credit_card,168.48
2228,North,Grocery,debit_card,330.77
2229,South,Sports,cash,246.4
2230,South,Clothing,credit_card,404.14
2231,South,Electronics,debit_card,365.72
2232,North,Clothing,debit_card,475.7
2233,West,Clothing,credit_card,57.06
2234,West,Clothing,credit_card,67.5
2235,East,Sports,credit_card,317.22
2236,West,Clothing,credit_card,68.21
2237,West,Sports,debit_card,347.11
2238,South,Sports,cash,495.67
2239,North,Sports,cash,197.23
2240,West,Grocery,credit_card,68.8
2241,North,Electronics,debit_card,324.29
2242,South,Electronics,cash,290.76
2243,West,Grocery,cash,375.23
2244,South,Sports,debit_card,499.98
2245,West,Grocery,cash,71.37
2246,East,Electronics,cash,455.35
2247,South,Sports,cash,19.68
2248,West,Electronics,cash,420.2
2249,North,Clothing,cash,449.83
2250,South,Clothing,credit_card,281.81
2251,East,Electronics,credit_card,73.12
2252,South,Clothing,credit_card,285.62
2253,North,Electronics,credit_card,258.01
2254,East,Clothing,debit_card,488.78
2255,North,Clothing,debit_card,32.62
2256,East,Sports,credit_card,292.77
2257,East,Grocery,cash,273.72
2258,South,Electronics,cash,411.68
2259,South,Electronics,credit_card,79.42
2260,South,Clothing,cash,280.51
2261,East,Grocery,credit_card,367.26
2262,West,Electronics,cash,134.93
2263,West,Clothing,debit_card,233.47
2264,East,Sports,cash,80.19
2265,South,Electronics,cash,369.01
2266,South,Grocery,cash,332.09
2267,South,Sports,credit_card,165.02
2268,West,Sports,credit_card,482.37
2269,South,Electronics,debit_card,71.06
2270,North,Sports,credit_card,171.39
2271,North,Grocery,debit_card,391.25
2272,South,Clothing,debit_card,14.83
2273,West,Clothing,debit_card,476.37
2274,North,Clothing,cash,366.88
2275,East,Sports,credit_card,269.19
2276,East,Grocery,cash,58.54
2277,North,Clothing,debit_card,473.79
2278,West,Clothing,debit_card,404.98
2279,West,Sports,cash,72.51
2280,North,Clothing,cash,71.92
2281,West,Grocery,credit_card,460.04
2282,East,Clothing,cash,308.26
2283,West,Clothing,debit_card,493.26
2284,West,Grocery,debit_card,476.78
2285,South,Grocery,cash,430.38
2286,East,Sports,debit_card,424.17
2287,North,Electronics,cash,127.62
2288,North,Clothing,cash,38.13
2289,East,Sports,credit_card,481.46
2290,West,Clothing,debit_card,253.92
2291,North,Sports,credit_card,311.98
2292,North,Sports,cash,271.82
2293,East,Clothing,cash,333.98
2294,North,Sports,credit_card,340.52
2295,South,Clothing,credit_card,189.85
2296,South,Grocery,credit_card,217.13
2297,West,Clothing,debit_card,485.17
2298,East,Clothing,cash,426.88
2299,North,Grocery,debit_card,246.73
2300,East,Clothing,credit_card,371.63
2301,West,Clothing,debit_card,465.26
2302,North,Sports,cash,425.69
2303,North,Grocery,credit_card,311.61
2304,East,Grocery,debit_card,62.51
2305,East,Clothing,debit_card,183.72
2306,North,Sports,debit_card,106.8
2307,South,Sports,credit_card,457.42
2308,North,Clothing,cash,132.57
2309,West,Sports,debit_card,156.65
2310,West,Clothing,cash,407.66
2311,North,Sports,cash,421.29
2312,South,Clothing,debit_card,376.07
2313,North,Grocery,cash,107.25
2314,South,Grocery,credit_card,75.5
2315,West,Grocery,credit_card,88.55
2316,South,Sports,cash,491.64
2317,North,Sports,debit_card,279.56
2318,South,Grocery,debit_card,255.91
2319,West,Clothing,credit_card,479.26
2320,North,Clothing,credit_card,178.62
2321,North,Clothing,credit_card,342.37
2322,East,Sports,cash,371.34
2323,West,Sports,debit_card,148.29
2324,North,Sports,credit_card,312.63
2325,South,Clothing,debit_card,385.7
2326,East,Clothing,cash,412.1
2327,South,Sports,cash,393.53
2328,North,Clothing,credit_card,496.35
2329,South,Clothing,credit_card,74.82
2330,North,Grocery,credit_card,465.26
2331,West,Electronics,cash,107.83
2332,North,Sports,debit_card,267.24
2333,South,Clothing,debit_card,218.78
2334,North,Sports,cash,35.31
2335,North,Grocery,debit_card,147.47
2336,East,Sports,credit_card,166.72
2337,North,Clothing,credit_card,10.26
2338,East,Clothing,debit_card,241.31
2339,North,Sports,credit_card,133.61
2340,West,Grocery,debit_card,159.13
2341,North,Electronics,cash,280.37
2342,South,Grocery,debit_card,373.23
2343,East,Grocery,credit_card,328.62
2344,South,Sports,credit_card,444.72
2345,South,Electronics,credit_card,297.42
2346,South,Clothing,cash,228.43
2347,North,Electronics,cash,313.32
2348,East,Sports,credit_card,271.44
2349,South,Electronics,credit_card,103.94
2350,East,Grocery,debit_card,229.76
2351,North,Sports,credit_card,246.58
2352,North,Clothing,cash,144.33
2353,South,Grocery,credit_card,478.34
2354,North,Clothing,cash,409.12
2355,West,Electronics,credit_card,224.5
2356,West,Sports,debit_card,307.54
2357,South,Clothing,credit_card,88.4
2358,South,Electronics,cash,233.17
2359,East,Grocery,credit_card,155.22
2360,East,Electronics,credit_card,119.73
2361,South,Grocery,credit_card,323.41
2362,East,Clothing,debit_card,437.96
2363,North,Clothing,credit_card,271.95
2364,North,Grocery,cash,306.53
2365,East,Grocery,credit_card,473.75
2366,East,Clothing,debit_card,450.18
2367,East,Grocery,credit_card,316.72
2368,North,Grocery,credit_card,367.93
2369,East,Clothing,debit_card,486.09
2370,North,Sports,cash,136.1
2371,South,Sports,credit_card,168.89
2372,South,Sports,credit_card,228.57
2373,West,Grocery,credit_card,452.06
2374,North,Sports,credit_card,235.1
2375,South,Clothing,cash,250.35
